#f0 [Hz]	periodicity (0~1)	power [dB]	sonorant power [dB]	high freq. power [dB]	 mid freq. power [dB]	low freq power [dB]	f0 after post-proc. [Hz]	f0 reliability code (0 ~ 13)	a1-a3 [dB]	f1f3syn (-1.0~1.0)	h1-a1 [dB]	breathpow [dB]	ips (-1.0~1.0)	h1-a3 [dB]	f0 after post-proc [semitone]	delta f0 [semitone]	vocal fry detection
68.67	0.731	22.67	20.89	17.51	21.30	-10000	-10000	1	10.56	0.641	-2.29	-54.58	-100.00	8.27	-10000	-10000	
52.98	0.626	21.72	18.99	17.74	18.45	12.85	-10000	1	12.79	0.352	-5.85	-47.17	-100.00	6.94	-10000	-10000	
51.12	0.754	20.75	15.97	18.59	17.01	-10000	-10000	1	4.87	0.539	-1.39	-54.53	-100.00	3.48	-10000	-10000	
50.16	0.752	20.17	15.21	17.95	14.93	10.72	-10000	1	6.60	0.543	7.62	-56.76	-100.00	6.60	-10000	-10000	
158.42	0.320	19.79	15.50	17.35	15.29	9.79	-10000	1	4.68	0.544	5.67	-56.44	-100.00	4.68	-10000	-10000	
50.79	0.820	19.67	13.94	18.11	15.00	-10000	-10000	1	5.40	0.460	6.37	-53.79	-100.00	5.40	-10000	-10000	
-10000	-10000	19.20	13.07	17.50	14.02	-10000	-10000	1	6.24	0.544	4.45	-57.71	-100.00	6.24	-10000	-10000	
50.00	1.008	18.92	13.31	17.28	14.29	-10000	-10000	1	3.47	0.620	7.20	-60.60	-100.00	3.47	-10000	-10000	
74.42	0.352	20.41	14.24	18.58	13.95	9.99	-10000	1	4.36	0.581	4.97	-59.25	-100.00	4.36	-10000	-10000	
50.47	1.111	19.83	13.47	18.37	15.03	-10000	-10000	1	4.24	0.511	3.08	-55.48	-100.00	4.24	-10000	-10000	
70.48	0.443	19.63	14.06	17.57	13.63	10.14	-10000	1	5.58	0.477	6.99	-55.71	-100.00	5.58	-10000	-10000	
49.69	0.985	19.78	13.42	18.37	13.51	9.33	-10000	1	5.96	0.389	8.84	-53.13	-100.00	5.96	-10000	-10000	
49.84	0.714	20.05	14.45	18.41	15.13	9.00	-10000	1	3.47	0.494	8.17	-54.79	-100.00	3.47	-10000	-10000	
50.47	0.694	21.34	17.08	19.09	17.26	11.75	-10000	1	5.10	0.722	3.90	-63.06	-100.00	5.10	-10000	-10000	
70.48	0.535	21.19	16.38	19.27	18.17	-10000	-10000	1	2.87	0.525	3.57	-52.85	-100.00	2.87	-10000	-10000	
49.54	0.770	20.93	17.19	18.07	18.45	-10000	-10000	1	-0.23	0.562	6.20	-53.98	-100.00	-0.23	-10000	-10000	
50.31	0.796	27.70	18.32	27.12	18.81	9.94	-10000	1	-0.03	0.514	1.63	-51.81	-100.00	-0.03	-10000	-10000	
50.96	0.776	36.17	18.98	36.08	19.85	-10000	-10000	1	0.39	0.522	9.11	-51.06	-100.00	0.13	-10000	-10000	
50.00	0.750	27.58	18.91	26.89	19.42	10.54	-10000	1	4.29	0.485	6.49	-50.19	-100.00	1.60	-10000	-10000	
49.54	0.813	24.02	19.45	21.99	20.20	10.77	-10000	1	3.20	0.483	7.54	-49.35	-100.00	1.13	-10000	-10000	
156.86	0.398	25.42	21.55	23.03	22.19	10.50	-10000	1	4.07	0.538	5.08	-49.31	-100.00	-1.95	-10000	-10000	
50.47	0.927	25.37	20.59	23.56	21.92	8.92	-10000	1	5.33	0.605	6.02	-52.30	-100.00	-2.84	-10000	-10000	
-10000	-10000	26.17	21.76	24.11	22.62	10.49	-10000	1	5.77	0.550	4.79	-49.34	-100.00	-2.01	-10000	-10000	
49.23	1.070	26.15	20.58	24.70	22.66	-10000	-10000	1	-2.13	0.591	5.48	-50.96	-100.00	-2.30	-10000	-10000	
-10000	-10000	25.67	20.44	23.99	22.19	11.34	-10000	1	-2.87	0.485	5.91	-47.42	-100.00	-4.07	-10000	-10000	
50.31	1.053	26.76	21.02	25.37	23.22	9.63	-10000	1	-3.18	0.528	6.54	-47.91	-100.00	-6.52	-10000	-10000	
72.07	0.409	25.44	20.81	23.48	21.79	9.84	-10000	1	2.83	0.481	5.83	-47.69	-100.00	-2.19	-10000	-10000	
50.16	0.958	25.52	19.58	24.18	21.86	8.83	-10000	1	0.78	0.463	7.98	-47.03	-100.00	-4.03	-10000	-10000	
71.43	0.448	25.28	19.85	23.73	21.75	9.20	-10000	1	-2.42	0.479	5.91	-47.66	-100.00	-5.36	-10000	-10000	
49.84	0.827	24.69	19.54	23.01	21.77	-10000	-10000	1	-3.55	0.494	7.68	-48.15	-100.00	-3.55	-10000	-10000	
50.79	0.732	23.90	18.92	22.15	20.54	9.96	-10000	1	-2.30	0.505	5.47	-49.76	-100.00	-2.30	-10000	-10000	
50.00	0.837	22.74	18.80	20.29	20.31	-10000	-10000	1	2.23	0.473	6.94	-48.90	-100.00	0.23	-10000	-10000	
49.84	0.726	22.00	17.59	19.83	18.02	10.36	-10000	1	2.78	0.348	8.73	-47.50	-100.00	2.62	-10000	-10000	
50.16	0.919	21.55	17.13	19.35	17.48	8.60	-10000	1	7.48	0.395	9.37	-49.33	-100.00	5.16	-10000	-10000	
50.00	0.691	20.19	15.08	18.28	16.49	-10000	-10000	1	0.93	0.416	7.21	-50.94	-100.00	0.93	-10000	-10000	
49.84	0.913	20.43	14.27	18.99	14.39	9.81	-10000	1	3.26	0.506	8.73	-55.95	-100.00	3.26	-10000	-10000	
50.00	0.674	19.52	14.52	17.49	14.16	9.61	-10000	1	5.10	0.538	5.37	-57.34	-100.00	5.10	-10000	-10000	
49.69	0.952	19.88	15.03	17.96	14.79	10.64	-10000	1	7.28	0.577	7.72	-58.24	-100.00	7.28	-10000	-10000	
74.07	0.352	20.47	15.47	18.52	16.95	-10000	-10000	1	4.53	0.562	9.29	-55.48	-100.00	4.53	-10000	-10000	
50.00	1.099	19.72	13.38	18.41	14.39	7.66	-10000	1	4.24	0.609	7.29	-60.01	-100.00	4.24	-10000	-10000	
-10000	-10000	19.96	14.24	18.27	15.89	-10000	-10000	1	5.76	0.598	7.75	-58.03	0.24	5.76	-10000	-10000	
49.84	1.100	19.28	12.51	18.05	14.41	-10000	-10000	1	4.03	0.373	7.89	-51.78	-100.00	4.03	-10000	-10000	
71.75	0.513	19.67	13.03	18.28	12.87	10.27	-10000	1	5.13	0.484	8.67	-56.71	0.67	5.13	-10000	-10000	
50.00	0.982	19.45	14.37	17.57	14.31	10.45	-10000	1	7.74	0.506	13.81	-56.03	-100.00	7.74	-10000	-10000	
68.97	0.502	20.49	15.54	18.57	17.55	-10000	-10000	1	4.35	0.628	9.00	-57.71	-100.00	4.35	-10000	-10000	
49.38	0.947	18.63	13.35	16.78	11.10	12.61	-10000	1	5.95	0.350	7.11	-54.47	-100.00	5.95	-10000	-10000	
50.16	0.697	19.30	12.48	18.00	13.15	9.42	-10000	1	3.98	0.504	9.78	-57.12	-100.00	3.98	-10000	-10000	
50.96	0.944	19.35	13.42	17.76	14.86	-10000	-10000	1	6.92	0.675	7.74	-62.75	-100.00	6.92	-10000	-10000	
49.69	0.704	19.43	13.91	17.67	12.97	10.46	-10000	1	6.32	0.655	6.95	-63.60	-100.00	6.32	-10000	-10000	
49.69	0.940	19.21	13.58	17.51	14.90	-10000	-10000	1	6.25	0.431	10.03	-52.98	-100.00	6.25	-10000	-10000	
-10000	-10000	21.84	15.60	20.45	15.57	11.05	-10000	1	1.89	0.454	7.02	-53.03	-100.00	1.89	-10000	-10000	
50.16	0.724	37.67	29.98	36.86	17.23	29.86	-10000	6	15.85	0.808	-2.24	-69.52	-100.00	-1.25	-10000	-10000	
-10000	-10000	43.37	38.44	41.68	21.11	38.40	-10000	0	24.06	0.608	-16.11	-53.24	-100.00	-2.54	-10000	-10000	
50.96	0.751	41.53	37.24	39.51	37.24	15.69	-10000	0	24.12	0.422	-14.89	-30.37	-100.00	-1.06	-10000	-10000	
-10000	-10000	43.60	38.66	41.92	38.71	-10000	-10000	0	19.80	0.667	-12.76	-38.48	-100.00	-6.68	-10000	-10000	
48.19	0.877	44.71	38.71	43.46	38.87	-10000	-10000	0	15.44	0.504	-10.49	-31.40	-100.00	-8.72	-10000	-10000	
-10000	-10000	44.52	38.20	43.36	38.67	-10000	-10000	0	10.74	0.615	-10.05	-36.00	-100.00	-12.30	-10000	-10000	
50.96	0.848	45.72	38.58	44.78	39.02	-10000	-10000	0	11.02	0.402	-13.01	-28.00	-100.00	-14.64	-10000	-10000	
-10000	-10000	46.51	40.72	45.18	41.01	16.62	-10000	5	11.16	0.568	-13.73	-31.66	-100.00	-16.76	-10000	-10000	
50.16	0.544	44.05	37.78	42.88	38.86	13.44	-10000	0	5.46	0.400	-8.47	-28.10	-100.00	-18.89	-10000	-10000	
190.48	0.501	42.61	37.72	40.91	38.00	23.04	-10000	0	-4.57	0.243	6.94	-24.92	-100.00	-5.63	-10000	-10000	
179.78	0.828	42.30	37.82	40.38	36.11	33.94	179.73	12	4.25	0.485	9.02	-33.50	-100.00	4.25	53.50	-10000	
181.82	0.947	43.92	40.11	41.58	37.30	37.92	179.73	12	5.71	0.542	4.66	-34.35	-100.00	5.71	53.50	-10000	
188.24	0.890	44.14	41.81	40.31	40.57	38.22	188.23	13	2.11	0.597	3.74	-33.30	-100.00	2.11	54.30	-10000	
190.48	0.955	44.01	40.87	41.13	40.85	37.88	190.42	13	1.20	0.629	4.72	-42.39	-100.00	1.20	54.50	18.46	
190.48	0.988	44.06	39.46	42.20	41.50	38.01	190.42	13	-0.92	0.582	6.88	-40.05	-100.00	-0.92	54.50	14.37	
192.77	0.959	43.54	38.50	41.90	40.75	37.44	190.42	13	0.00	0.616	7.89	-39.39	-100.00	0.00	54.50	6.02	
192.77	0.970	42.51	38.58	40.25	39.52	37.57	190.42	13	1.15	0.586	8.55	-44.87	-100.00	1.15	54.50	4.22	
190.48	0.965	42.79	38.32	40.87	38.77	37.36	192.74	13	1.49	0.574	8.38	-44.33	-100.00	1.49	54.71	2.34	
190.48	0.968	42.75	38.35	40.79	39.88	37.23	192.74	13	0.30	0.679	8.56	-40.82	-100.00	0.30	54.71	-1.69	
190.48	0.988	42.29	38.71	39.78	39.72	37.33	192.74	13	0.62	0.629	8.51	-47.21	-100.00	0.62	54.71	-6.83	
190.48	0.970	40.37	38.45	35.91	36.94	36.84	190.42	13	7.26	0.649	8.49	-47.06	-100.00	7.26	54.50	-13.96	
188.24	0.975	38.48	37.70	30.62	33.44	36.36	188.23	13	7.24	0.594	9.98	-45.56	-100.00	7.24	54.30	-15.96	
186.05	0.946	36.46	35.95	26.88	26.65	35.58	185.96	13	13.33	0.604	11.12	-49.23	-100.00	13.33	54.09	-14.59	
186.05	0.959	36.46	35.67	28.70	26.04	35.30	183.83	13	15.04	0.671	11.06	-54.98	-100.00	15.04	53.89	-10.01	
183.91	0.973	39.03	36.69	35.22	30.48	35.92	183.83	13	9.85	0.660	9.81	-48.18	-100.00	9.85	53.89	-8.29	
183.91	0.946	40.50	37.68	37.30	33.53	36.99	183.83	13	7.43	0.651	8.66	-43.14	-100.00	7.43	53.89	-8.89	
181.82	0.984	41.66	39.19	38.02	34.84	38.45	183.83	13	7.89	0.694	8.41	-43.82	-100.00	7.89	53.89	-16.53	
181.82	0.982	44.37	41.17	41.54	39.66	39.44	181.71	13	3.15	0.720	9.26	-40.54	-100.00	3.15	53.69	-24.09	
179.78	0.917	45.32	41.60	42.92	41.98	38.74	179.73	13	-0.44	0.734	7.95	-39.11	-100.00	-0.44	53.50	-34.36	
177.78	0.881	44.26	40.80	41.65	39.89	38.26	173.91	13	0.11	0.701	9.45	-39.17	-100.00	0.11	52.93	-39.90	
172.04	0.865	46.43	38.56	45.66	38.19	34.92	170.13	12	4.33	0.536	14.19	-33.23	-100.00	4.33	52.55	-10000	
164.95	0.750	50.07	37.46	49.82	38.58	31.99	163.20	12	-1.24	0.461	14.75	-30.24	-100.00	-1.24	51.83	-10000	
155.34	0.760	55.56	35.46	55.52	39.72	27.19	-10000	5	-8.18	0.506	19.23	-30.62	-100.00	-8.18	-10000	-10000	
152.38	0.811	57.08	32.53	57.06	42.69	24.41	-10000	6	-13.65	0.566	16.73	-29.90	-100.00	-13.65	-10000	-10000	
150.94	0.740	57.10	31.23	57.08	45.88	23.10	-10000	6	-19.65	0.422	13.12	-21.73	-100.00	-19.65	-10000	-10000	
153.85	0.605	56.13	32.12	56.12	44.51	19.23	-10000	0	-21.08	0.582	12.12	-28.73	-100.00	-21.08	-10000	-10000	
156.86	0.496	55.45	30.80	55.43	42.07	16.11	-10000	5	-22.35	0.531	10.74	-29.17	-100.00	-22.35	-10000	-10000	
163.27	0.381	55.61	32.53	55.59	45.22	18.22	-10000	6	-27.17	0.552	3.51	-26.81	-100.00	-27.17	-10000	-10000	
50.31	0.755	55.06	34.22	55.02	46.38	-10000	-10000	0	-31.80	0.680	0.42	-31.50	-100.00	-32.72	-10000	-10000	
50.16	0.601	52.45	36.33	52.34	46.35	-10000	-10000	0	-29.28	0.586	2.16	-27.05	-100.00	-29.37	-10000	-10000	
-10000	-10000	45.97	35.81	45.52	39.84	15.66	-10000	0	-18.92	0.386	1.06	-26.72	-100.00	-20.34	-10000	-10000	
172.04	0.663	38.30	35.19	35.37	36.11	-10000	-10000	0	1.61	0.460	7.92	-32.68	-100.00	1.61	-10000	-10000	
172.04	0.932	38.50	36.62	33.96	33.15	35.28	-10000	5	7.35	0.616	0.83	-41.56	-100.00	7.35	-10000	-10000	
172.04	0.956	35.71	34.48	29.61	28.72	33.81	170.13	12	7.58	0.531	-0.82	-42.52	-100.00	6.75	52.55	-10000	
170.21	0.861	32.55	31.66	25.20	21.38	31.46	166.63	12	13.29	0.463	-0.44	-47.51	-100.00	12.85	52.19	-10000	
166.67	0.896	33.03	32.24	25.15	21.52	32.08	166.63	12	12.17	0.571	-0.69	-51.27	-100.00	11.48	52.19	7.37	
168.42	0.960	34.36	33.77	25.35	22.47	33.62	166.63	12	12.07	0.512	-0.70	-48.08	-100.00	11.37	52.19	1.63	
168.42	0.988	35.91	35.34	26.77	26.68	35.04	168.37	13	10.06	0.670	-1.62	-50.66	-100.00	8.44	52.37	7.44	
168.42	0.968	36.64	35.79	29.09	29.14	35.35	168.37	13	7.97	0.630	-2.38	-52.68	-100.00	5.59	52.37	4.99	
168.42	0.990	37.11	35.98	30.69	30.35	35.40	170.13	13	6.12	0.688	-2.42	-50.54	-100.00	3.70	52.55	2.63	
168.42	0.946	36.82	35.64	30.58	30.59	34.88	170.13	13	4.92	0.697	-1.57	-48.70	-100.00	3.35	52.55	0.07	
168.42	0.906	37.95	34.86	35.01	30.18	34.06	168.37	13	5.96	0.675	0.82	-47.43	-100.00	5.96	52.37	-10000	
166.67	0.791	37.30	29.70	36.47	26.59	28.11	166.63	12	9.93	0.685	9.54	-51.56	-100.00	9.93	52.19	-10000	
155.34	0.749	26.08	24.77	20.05	15.82	24.47	-10000	1	20.37	0.558	20.03	-56.45	-100.00	20.37	-10000	-10000	
155.34	0.542	36.16	27.93	35.44	33.00	22.90	-10000	6	-1.19	0.662	13.01	-43.93	-100.00	-1.19	-10000	-10000	
153.85	0.655	49.97	35.78	49.80	41.38	19.91	-10000	0	-13.86	0.707	-0.06	-38.03	-100.00	-15.41	-10000	-10000	
155.34	0.531	51.00	33.43	50.93	39.14	17.89	-10000	0	-10.69	0.646	-0.97	-36.98	-100.00	-15.43	-10000	-10000	
-10000	-10000	39.88	26.04	39.69	28.63	20.93	-10000	0	-4.21	0.184	0.30	-34.38	-100.00	-4.21	-10000	-10000	
166.67	0.675	34.51	32.64	29.95	30.67	30.24	164.91	12	4.17	0.587	-1.28	-42.78	-100.00	2.89	52.01	-10000	
164.95	0.927	36.18	34.02	32.09	31.67	33.11	166.63	13	1.26	0.579	0.61	-41.44	-100.00	1.26	52.19	-10000	
164.95	0.969	36.65	33.91	33.33	32.31	32.96	166.63	13	1.05	0.621	1.41	-48.65	-100.00	1.05	52.19	-2.15	
164.95	0.915	35.78	32.60	32.91	31.94	31.57	164.91	13	0.28	0.620	0.02	-52.85	-100.00	0.28	52.01	-4.94	
164.95	0.874	36.06	30.94	34.46	32.46	29.90	164.91	12	-1.93	0.609	0.16	-41.94	-100.00	-1.93	52.01	-10000	
163.27	0.756	35.73	25.64	35.28	29.96	23.59	159.94	12	-0.15	0.571	5.25	-42.83	-100.00	-0.15	51.48	-10000	
155.34	0.642	24.70	21.19	22.02	17.42	20.51	-10000	1	10.84	0.486	15.58	-52.23	-100.00	10.84	-10000	-10000	
158.42	0.703	22.96	20.68	18.84	14.70	20.10	-10000	1	13.66	0.544	18.82	-57.03	-100.00	13.66	-10000	-10000	
155.34	0.618	22.81	19.21	20.02	15.71	18.15	-10000	1	11.53	0.584	15.37	-57.61	-100.00	11.53	-10000	-10000	
148.15	0.287	31.38	23.69	30.53	24.48	12.90	-10000	1	-1.47	0.748	3.98	-57.55	-100.00	-1.47	-10000	-10000	
66.39	0.630	47.29	30.44	47.20	32.67	13.43	-10000	0	-12.47	0.786	-4.72	-52.20	-100.00	-20.76	-10000	-10000	
-10000	-10000	49.74	28.85	49.71	35.90	14.33	-10000	0	-12.08	0.640	0.51	-39.93	-100.00	-17.18	-10000	-10000	
163.27	0.303	40.32	25.95	40.16	28.26	22.44	-10000	0	-3.10	0.360	-0.60	-37.58	-100.00	-3.70	-10000	-10000	
164.95	0.779	37.03	33.32	34.62	33.63	32.55	163.20	12	-2.84	0.682	-0.73	-44.36	-100.00	-3.57	51.83	-10000	
161.62	0.924	38.84	35.73	35.91	35.80	34.04	161.61	12	-2.10	0.657	1.95	-40.87	-100.00	-2.10	51.66	-10000	
160.00	0.889	40.56	36.19	38.58	37.91	33.78	159.94	12	-2.77	0.595	2.08	-35.88	-100.00	-2.77	51.48	-10000	
156.86	0.849	41.93	36.72	40.37	40.17	33.30	155.29	13	-6.00	0.701	3.60	-38.89	-100.00	-6.00	50.97	-10000	
152.38	0.820	39.50	34.44	37.88	36.13	31.69	149.49	12	-1.24	0.692	12.24	-42.41	-100.00	-1.24	50.31	-10000	
150.94	0.770	44.43	34.89	43.91	40.83	29.01	-10000	5	-6.47	0.571	20.09	-31.96	-100.00	-6.47	-10000	-10000	
148.15	0.650	48.12	32.90	47.99	42.60	25.56	-10000	0	-14.70	0.517	15.17	-28.13	-100.00	-14.70	-10000	-10000	
118.52	0.576	50.89	31.63	50.83	44.02	20.56	-10000	0	-21.36	0.496	9.94	-25.97	0.44	-21.36	-10000	-10000	
155.34	0.303	52.94	29.72	52.92	42.83	-10000	-10000	0	-29.48	0.533	3.08	-28.48	-100.00	-29.48	-10000	-10000	
-10000	-10000	52.46	25.70	52.45	39.54	9.88	-10000	0	-31.83	0.597	-10000	-34.33	-100.00	-31.83	-10000	-10000	
158.42	0.421	49.03	24.72	49.01	37.78	11.95	-10000	1	-24.61	0.516	6.64	-32.91	-100.00	-24.61	-10000	-10000	
50.31	0.661	47.28	24.08	47.26	32.35	12.07	-10000	1	-14.23	0.543	9.34	-39.34	-100.00	-14.23	-10000	-10000	
153.85	0.373	48.64	27.00	48.61	35.74	12.73	-10000	0	-18.70	0.507	8.63	-34.63	-100.00	-18.70	-10000	-10000	
51.45	0.725	50.52	27.10	50.50	39.99	-10000	-10000	0	-26.27	0.456	2.77	-28.67	-100.00	-26.27	-10000	-10000	
-10000	-10000	46.25	27.17	46.19	35.50	-10000	-10000	0	-20.99	0.463	1.45	-33.39	-100.00	-20.99	-10000	-10000	
142.86	0.593	37.80	32.38	36.30	34.16	-10000	-10000	5	-1.87	0.598	-3.18	-39.76	-100.00	-5.05	-10000	-10000	
142.86	0.864	40.05	38.30	35.22	38.13	33.99	142.82	13	2.50	0.707	-7.32	-41.28	-100.00	-4.82	49.52	-10000	
141.59	0.922	40.96	39.76	34.75	34.91	39.01	140.28	12	2.33	0.649	-6.83	-41.36	-100.00	-4.50	49.21	-10000	
137.93	0.804	39.99	37.55	36.31	37.37	32.81	134.41	13	2.97	0.720	-5.26	-42.83	-100.00	-2.29	48.47	-10000	
139.13	0.588	35.86	30.55	34.33	26.19	30.37	-10000	0	1.77	0.543	1.16	-45.50	-100.00	1.77	-10000	-10000	
140.35	0.548	29.90	26.10	27.52	24.69	22.11	-10000	0	7.39	0.616	12.56	-50.02	-100.00	7.39	-10000	-10000	
144.14	0.457	23.36	18.77	20.91	16.40	17.22	-10000	1	5.51	0.442	13.83	-51.82	-100.00	5.51	-10000	-10000	
-10000	-10000	21.57	16.30	18.87	16.99	-10000	-10000	1	7.50	0.531	7.28	-54.25	-100.00	7.50	-10000	-10000	
-10000	-10000	27.84	21.92	26.23	22.44	-10000	-10000	1	8.91	0.656	-6.77	-54.18	-100.00	2.13	-10000	-10000	
-10000	-10000	33.74	30.31	31.01	30.53	-10000	-10000	0	13.83	0.643	-16.94	-45.45	-100.00	-3.11	-10000	-10000	
-10000	-10000	35.96	34.08	31.34	33.93	21.96	-10000	0	15.48	0.651	-18.72	-42.44	-100.00	-3.23	-10000	-10000	
73.06	0.410	36.89	33.00	34.58	32.98	22.77	-10000	0	12.09	0.466	-18.33	-36.00	-100.00	-6.25	-10000	-10000	
-10000	-10000	37.78	30.81	36.80	31.35	19.16	-10000	0	7.40	0.378	-15.67	-34.98	-100.00	-8.27	-10000	-10000	
-10000	-10000	35.27	29.11	33.94	29.89	13.36	-10000	0	3.28	0.562	-10.83	-42.54	-100.00	-7.55	-10000	-10000	
-10000	-10000	34.39	28.04	32.59	28.75	-10000	-10000	0	4.37	0.459	-4.67	-40.01	-100.00	-0.30	-10000	-10000	
49.84	0.632	33.46	26.99	31.34	26.51	21.89	-10000	5	9.13	0.622	2.07	-48.48	-100.00	9.13	-10000	-10000	
-10000	-10000	32.43	27.36	30.03	28.03	-10000	-10000	0	10.56	0.215	1.42	-34.26	-100.00	10.56	-10000	-10000	
156.86	0.753	36.92	35.43	31.26	33.51	32.56	156.83	12	12.32	0.689	3.11	-44.86	-100.00	12.32	51.14	-10000	
156.86	0.950	40.08	39.06	33.23	28.93	38.97	156.83	13	11.91	0.732	-0.58	-52.03	-100.00	11.33	51.14	-10000	
158.42	0.950	40.50	39.09	34.88	28.33	39.06	159.94	13	15.08	0.707	1.10	-51.08	-100.00	15.08	51.48	54.77	
161.62	0.974	39.59	38.62	32.52	27.77	38.59	161.61	13	14.30	0.662	3.79	-49.16	-100.00	14.30	51.66	19.31	
163.27	0.986	39.14	38.55	30.15	24.70	38.53	163.20	13	16.45	0.712	3.57	-55.01	-100.00	16.45	51.83	18.21	
164.95	0.982	39.10	38.44	30.55	21.26	38.42	164.91	13	18.60	0.693	2.54	-57.34	-100.00	18.60	52.01	15.08	
164.95	0.975	38.24	37.94	26.39	20.49	37.93	166.63	13	14.21	0.678	0.57	-57.28	-100.00	14.21	52.19	12.71	
166.67	0.907	37.06	36.57	27.21	21.48	36.54	166.63	13	13.52	0.660	-2.03	-64.65	-100.00	11.49	52.19	11.24	
168.42	0.944	36.17	35.74	25.74	21.64	35.70	168.37	13	13.43	0.632	-0.91	-58.44	-100.00	12.52	52.37	10.54	
168.42	0.973	35.59	35.13	25.47	23.21	35.03	168.37	13	11.79	0.665	1.91	-55.62	-100.00	11.79	52.37	9.90	
170.21	0.964	34.25	33.76	24.33	21.78	33.63	170.13	13	12.98	0.713	5.29	-57.99	-100.00	12.98	52.55	10.03	
170.21	0.926	33.05	32.37	24.54	22.13	32.08	172.01	13	11.84	0.699	6.90	-56.81	-100.00	11.84	52.74	9.43	
172.04	0.980	33.21	32.65	23.90	24.77	31.98	172.01	13	7.56	0.593	7.97	-48.93	-100.00	7.56	52.74	9.01	
172.04	0.947	33.56	33.03	24.16	24.12	32.50	172.01	13	8.64	0.629	7.95	-51.19	-100.00	8.64	52.74	8.27	
173.91	0.957	34.09	33.75	22.66	24.29	33.27	173.91	13	7.15	0.625	5.67	-52.03	-100.00	7.15	52.93	7.41	
175.82	0.973	34.94	34.64	22.91	27.61	33.74	173.91	13	5.89	0.585	4.93	-50.00	-100.00	5.89	52.93	4.23	
175.82	0.946	35.43	34.98	25.25	26.71	34.40	175.73	13	9.53	0.626	4.51	-48.46	-100.00	9.53	53.11	-1.88	
175.82	0.946	36.79	36.24	27.45	29.93	35.48	175.73	13	10.13	0.632	1.89	-45.52	-100.00	10.13	53.11	-8.76	
173.91	0.950	38.31	37.07	32.20	34.61	35.28	173.91	13	5.59	0.719	1.33	-45.53	-100.00	5.59	52.93	-19.71	
172.04	0.965	40.24	38.70	34.96	38.29	35.19	172.01	13	0.97	0.676	1.51	-39.37	-100.00	0.97	52.74	-30.24	
170.21	0.947	42.09	40.45	37.04	40.98	35.07	170.13	13	-1.16	0.621	2.62	-33.96	-100.00	-1.16	52.55	-36.29	
166.67	0.936	43.79	42.01	39.06	42.47	37.68	164.91	13	-3.73	0.633	3.88	-33.03	-100.00	-3.73	52.01	-42.06	
158.42	0.925	42.35	40.80	37.11	41.49	33.92	159.94	12	-2.29	0.608	3.07	-32.86	-100.00	-2.29	51.48	-47.10	
156.86	0.938	41.28	40.15	34.86	40.31	33.18	156.83	13	-0.99	0.718	2.53	-39.77	-100.00	-0.99	51.14	-50.61	
150.94	0.899	37.75	36.81	30.60	36.17	32.08	150.87	12	2.10	0.679	1.57	-41.65	-100.00	2.10	50.47	-49.95	
148.15	0.931	33.38	32.69	24.92	28.16	31.31	145.40	12	5.95	0.583	1.75	-45.12	-100.00	5.95	49.83	-48.47	
145.45	0.900	31.26	30.77	21.24	21.15	30.36	142.82	12	11.85	0.590	1.11	-52.42	-100.00	11.85	49.52	-48.38	
142.86	0.941	30.69	30.19	20.96	20.73	29.76	139.07	12	12.68	0.575	-0.49	-52.22	-100.00	12.20	49.06	-37.54	
137.93	0.819	29.44	28.78	20.66	20.32	28.23	137.87	12	12.82	0.641	-2.99	-55.56	-100.00	9.83	48.91	-26.52	
135.59	0.715	28.56	27.72	20.89	19.61	27.12	134.41	12	12.59	0.653	-1.54	-56.86	-100.00	11.05	48.47	-21.21	
134.45	0.745	28.17	27.48	19.51	18.15	27.04	134.41	12	14.15	0.455	-0.98	-50.48	-100.00	13.17	48.47	-17.54	
135.59	0.883	30.08	29.15	22.76	24.42	27.75	133.33	12	9.94	0.643	-1.04	-51.56	-100.00	8.90	48.33	-10000	
135.59	0.929	31.87	30.88	24.81	28.93	28.09	132.18	12	5.49	0.424	2.10	-38.74	-100.00	5.49	48.18	-10000	
136.75	0.885	33.98	30.87	31.04	32.57	27.18	-10000	5	0.75	0.621	2.89	-42.37	-100.00	0.75	-10000	-10000	
136.75	0.621	31.27	27.87	28.58	28.98	23.08	-10000	0	-1.78	0.638	3.70	-46.76	-100.00	-1.78	-10000	-10000	
168.42	0.272	25.60	20.20	24.05	19.33	17.78	-10000	1	4.06	0.473	3.16	-49.88	-100.00	4.06	-10000	-10000	
52.46	0.739	23.66	15.42	22.86	15.78	10.74	-10000	1	1.50	0.495	-10000	-54.17	-100.00	1.50	-10000	-10000	
-10000	-10000	29.53	19.76	29.02	23.03	-10000	-10000	1	-6.37	0.595	3.59	-50.76	-100.00	-6.70	-10000	-10000	
51.28	0.639	37.70	23.05	37.55	28.35	-10000	-10000	1	-14.95	0.637	1.92	-47.34	-100.00	-16.81	-10000	-10000	
48.19	0.823	44.88	29.14	44.76	33.95	-10000	-10000	0	-18.47	0.703	-0.97	-45.22	0.28	-20.65	-10000	-10000	
-10000	-10000	41.38	30.03	41.04	32.07	10.61	-10000	0	-18.74	0.634	1.98	-43.48	-100.00	-18.74	-10000	-10000	
149.53	0.560	37.48	35.39	33.28	36.43	24.08	-10000	0	-8.07	0.799	-1.88	-49.53	-100.00	-9.94	-10000	-10000	
