#f0 [Hz]	periodicity (0~1)	power [dB]	sonorant power [dB]	high freq. power [dB]	 mid freq. power [dB]	low freq power [dB]	f0 after post-proc. [Hz]	f0 reliability code (0 ~ 13)	a1-a3 [dB]	f1f3syn (-1.0~1.0)	h1-a1 [dB]	breathpow [dB]	ips (-1.0~1.0)	h1-a3 [dB]	f0 after post-proc [semitone]	delta f0 [semitone]	vocal fry detection
156.86	0.926	33.69	33.44	20.98	17.28	33.40	153.78	13	20.19	0.597	3.44	-55.42	-100.00	20.19	50.80	-77.73	
149.53	0.911	32.59	32.27	20.87	17.24	32.22	144.14	13	17.45	0.560	0.82	-53.94	-100.00	17.45	49.68	-80.85	
141.59	0.782	31.54	30.82	23.31	25.23	29.83	139.07	12	14.92	0.599	-4.16	-47.56	-100.00	10.77	49.06	-71.16	
134.45	0.592	31.87	31.00	24.34	24.85	30.55	129.01	12	11.56	0.611	-1.51	-48.47	-100.00	10.05	47.76	-52.75	
132.23	0.820	35.82	34.67	29.46	31.20	33.60	127.97	13	8.91	0.734	-1.52	-48.72	-100.00	7.39	47.62	-30.78	
128.00	0.901	37.48	36.07	31.90	32.59	35.52	126.94	13	4.77	0.715	-3.15	-46.13	-100.00	1.62	47.48	-12.67	
126.98	0.883	38.01	36.80	31.87	36.03	32.98	126.94	13	4.34	0.711	-5.16	-42.45	-100.00	-0.81	47.48	-2.04	
126.98	0.858	37.98	36.52	32.53	35.42	33.46	126.94	13	6.79	0.729	-7.79	-44.18	-100.00	-1.00	47.48	-10000	
126.98	0.633	36.62	34.63	32.26	32.78	31.74	127.97	12	7.29	0.602	-10.89	-40.14	-100.00	-3.60	47.62	-10000	
120.30	0.503	40.53	30.57	40.07	34.35	25.65	-10000	0	-4.30	0.390	-4.84	-31.15	-100.00	-9.14	-10000	-10000	
110.34	0.350	42.06	26.62	41.93	33.88	-10000	-10000	0	-14.20	0.346	-10000	-30.41	-100.00	-14.20	-10000	-10000	
-10000	-10000	42.75	26.62	42.64	32.96	-10000	-10000	0	-12.84	0.473	5.72	-35.08	-100.00	-13.76	-10000	-10000	
48.19	0.974	44.50	30.01	44.34	35.56	11.19	-10000	0	-10.72	0.605	2.95	-37.49	-100.00	-15.39	-10000	-10000	
-10000	-10000	45.59	30.17	45.47	36.47	-10000	-10000	0	-11.06	0.522	-3.09	-33.27	-100.00	-18.68	-10000	-10000	
49.69	0.882	46.06	30.04	45.95	36.79	10.51	-10000	0	-9.14	0.569	-0.75	-34.75	-100.00	-21.65	-10000	-10000	
-10000	-10000	45.30	32.23	45.08	36.15	10.70	-10000	0	-6.88	0.541	0.17	-34.29	-100.00	-20.80	-10000	-10000	
50.16	0.885	43.54	32.62	43.17	36.18	11.09	-10000	0	-7.13	0.536	-2.53	-34.07	-100.00	-19.34	-10000	-10000	
-10000	-10000	37.12	26.18	36.75	29.42	-10000	-10000	0	-1.26	0.490	-0.36	-39.19	-100.00	-12.47	-10000	-10000	
150.94	0.455	30.09	25.94	27.97	26.82	-10000	-10000	0	5.46	0.432	7.95	-39.92	-100.00	5.46	-10000	-10000	
133.33	0.741	33.46	32.23	27.31	30.59	29.52	137.87	13	4.77	0.730	1.23	-49.07	-100.00	4.77	48.91	-10000	
128.00	0.737	34.80	33.43	29.09	28.57	33.15	126.94	13	0.54	0.754	-0.52	-52.71	-100.00	0.02	47.48	-10000	
125.98	0.802	34.05	32.56	28.64	28.92	32.17	125.92	13	4.05	0.719	-2.32	-50.05	-100.00	1.73	47.34	-22.09	
124.03	0.858	32.35	31.57	24.44	25.11	31.03	123.97	13	10.02	0.739	-1.54	-55.14	-100.00	8.48	47.07	-34.75	
121.21	0.872	30.02	29.07	22.87	21.38	28.48	122.12	12	9.85	0.609	-10000	-51.85	-100.00	9.85	46.81	-15.26	
120.30	0.848	29.18	28.72	19.00	19.69	28.25	120.23	13	15.15	0.628	-10000	-54.40	-100.00	15.15	46.54	-11.19	
121.21	0.856	29.10	28.55	19.67	18.10	28.29	121.21	12	13.00	0.577	-10000	-53.76	-100.00	13.00	46.68	-6.78	
123.08	0.826	29.25	28.60	20.41	18.51	28.36	122.12	12	11.17	0.601	-10000	-54.37	-100.00	11.17	46.81	-3.00	
122.14	0.805	29.57	28.89	20.97	19.13	28.59	121.21	12	12.66	0.553	-1.42	-51.77	-100.00	11.23	46.68	-3.26	
120.30	0.858	30.21	29.01	23.94	19.65	28.65	120.23	12	13.95	0.647	-1.76	-55.35	-100.00	12.19	46.54	-7.50	
120.30	0.923	32.80	29.20	30.29	19.05	28.95	120.23	12	12.33	0.563	-2.06	-52.25	-100.00	10.27	46.54	-8.72	
120.30	0.832	29.95	28.86	23.32	18.09	28.73	119.40	13	15.60	0.554	-2.14	-52.85	-100.00	13.47	46.42	-8.24	
118.52	0.764	29.52	28.92	20.45	18.69	28.73	118.51	12	13.57	0.533	-2.13	-51.45	-100.00	11.44	46.29	-7.31	
118.52	0.836	29.87	29.20	21.32	19.57	29.02	118.51	12	12.89	0.586	-2.07	-52.66	-100.00	10.82	46.29	-7.83	
117.65	0.943	30.21	29.28	22.96	20.50	29.13	117.62	12	13.69	0.598	-1.17	-52.25	-100.00	12.52	46.16	-7.70	
116.79	0.867	29.42	28.63	21.62	19.81	28.43	117.62	12	11.84	0.573	-10000	-51.89	-100.00	11.84	46.16	-7.20	
116.79	0.882	29.44	28.17	23.34	21.97	27.99	116.74	12	8.38	0.601	-10000	-50.91	-100.00	8.38	46.03	-6.74	
117.65	0.805	28.96	27.59	23.22	21.53	27.37	115.94	12	6.87	0.647	-10000	-53.47	-100.00	6.87	45.91	-4.92	
115.11	0.781	29.15	27.68	23.65	20.82	27.46	115.94	12	7.62	0.584	-10000	-51.33	0.66	7.62	45.91	-3.65	
115.94	0.822	29.68	28.26	24.07	22.21	28.07	115.94	12	6.61	0.657	-10000	-53.29	-100.00	6.61	45.91	-1.31	
115.94	0.913	30.18	28.42	25.31	23.48	28.21	115.94	12	4.87	0.654	-10000	-51.87	-100.00	4.87	45.91	-1.40	
115.94	0.848	29.77	28.31	24.27	22.89	28.14	115.94	12	8.28	0.654	-10000	-52.46	-100.00	8.28	45.91	-0.96	
115.94	0.890	29.43	28.66	21.40	19.30	28.56	115.94	12	9.85	0.475	-0.24	-48.81	-100.00	9.61	45.91	-0.48	
115.94	0.806	29.11	28.23	21.61	19.13	28.07	115.07	12	7.97	0.561	-10000	-52.09	-100.00	7.97	45.78	-0.06	
115.11	0.676	29.14	28.01	22.69	18.68	27.87	115.94	12	11.46	0.456	-10000	-48.81	-100.00	11.46	45.91	0.41	
115.11	0.839	29.46	28.22	23.29	21.51	28.06	115.94	12	7.71	0.646	-10000	-53.44	-100.00	7.71	45.91	2.08	
116.79	0.829	28.50	27.35	22.08	19.90	27.23	115.94	12	8.59	0.620	-10000	-53.82	-100.00	8.59	45.91	3.55	
115.94	0.857	28.14	27.31	20.43	17.22	27.21	115.94	12	13.39	0.572	-10000	-54.44	-100.00	13.39	45.91	3.90	
115.94	0.913	28.17	27.16	21.15	18.78	27.04	116.74	12	12.91	0.577	-0.65	-53.08	-100.00	12.26	46.03	9.31	
115.94	0.753	27.81	26.97	20.18	18.45	26.81	116.74	12	11.06	0.600	-1.18	-54.38	-100.00	9.88	46.03	10.68	
118.52	0.702	28.64	27.40	22.47	20.55	27.25	117.62	12	10.49	0.502	-1.52	-48.48	-100.00	8.98	46.16	8.64	
120.30	0.778	29.69	28.48	23.51	22.26	28.32	120.23	12	11.27	0.481	-2.56	-46.05	-100.00	8.71	46.54	4.46	
119.40	0.778	30.03	28.15	25.42	24.28	28.00	119.40	12	8.37	0.611	-4.21	-49.04	-100.00	4.16	46.42	2.63	
116.79	0.762	29.66	28.05	24.53	23.75	27.76	118.51	12	6.69	0.656	-5.08	-51.70	-100.00	1.61	46.29	-10000	
115.94	0.773	27.90	26.61	21.84	20.79	26.33	117.62	12	9.82	0.617	-5.06	-52.80	-100.00	4.76	46.16	-10000	
56.14	0.729	25.50	24.06	19.85	20.93	22.34	-10000	1	10.95	0.577	-3.68	-50.93	-100.00	7.27	-10000	-10000	
53.87	0.735	24.29	22.62	19.13	19.39	21.08	-10000	1	8.45	0.496	-2.22	-49.43	-100.00	6.23	-10000	-10000	
69.26	0.439	24.01	21.51	20.24	20.41	19.17	-10000	1	4.75	0.561	-10000	-50.81	-100.00	4.75	-10000	-10000	
52.12	1.039	22.74	19.51	19.77	17.86	17.40	-10000	1	7.57	0.509	-0.23	-51.41	-100.00	7.34	-10000	-10000	
68.09	0.585	22.39	20.01	18.36	14.92	19.06	-10000	1	12.16	0.547	-10000	-55.75	-100.00	12.16	-10000	-10000	
50.16	0.949	21.51	18.40	18.39	14.43	16.91	-10000	1	11.62	0.579	-10000	-57.51	-100.00	11.62	-10000	-10000	
-10000	-10000	22.21	19.70	18.28	20.04	-10000	-10000	1	7.41	0.510	7.75	-49.27	-100.00	7.41	-10000	-10000	
-10000	-10000	30.13	29.00	23.67	29.04	12.02	-10000	0	-9.75	0.541	2.85	-41.40	-100.00	-9.75	-10000	-10000	
52.98	0.833	26.59	24.33	22.59	24.89	-10000	-10000	1	-7.51	0.390	6.01	-40.61	-100.00	-7.51	-10000	-10000	
72.73	0.371	22.97	18.45	20.92	19.40	11.20	-10000	1	-0.77	0.383	12.26	-45.90	-100.00	-0.77	-10000	-10000	
49.38	0.860	22.96	16.10	21.84	17.25	10.94	-10000	1	2.19	0.582	8.80	-54.82	-100.00	2.19	-10000	-10000	
-10000	-10000	35.79	28.62	34.86	33.89	-10000	-10000	0	-12.84	0.724	2.92	-45.39	-100.00	-14.53	-10000	-10000	
-10000	-10000	49.73	40.69	49.15	48.32	-10000	-10000	0	-17.93	0.830	-3.93	-39.38	-100.00	-29.10	-10000	-10000	
-10000	-10000	45.99	34.38	45.68	43.91	-10000	-10000	0	-20.88	0.727	-5.50	-35.56	-100.00	-31.01	-10000	-10000	
49.84	0.831	41.70	27.63	41.52	36.37	11.18	-10000	0	-20.78	0.550	1.17	-34.42	0.50	-20.78	-10000	-10000	
70.80	0.406	39.73	26.59	39.51	34.45	-10000	-10000	0	-17.91	0.375	4.17	-30.63	-100.00	-17.91	-10000	-10000	
161.62	0.567	37.55	27.18	37.13	35.47	21.66	-10000	0	-9.42	0.493	11.45	-33.24	-100.00	-9.42	-10000	-10000	
152.38	0.812	37.98	32.91	36.35	36.68	30.44	-10000	0	-0.64	0.572	7.04	-34.98	-100.00	-0.64	-10000	-10000	
149.53	0.937	37.49	34.07	34.85	35.33	32.68	146.75	12	4.18	0.595	2.74	-37.29	-100.00	4.18	49.99	-10000	
145.45	0.947	36.97	34.30	33.57	34.51	32.83	144.14	12	2.74	0.554	-0.05	-36.43	-100.00	2.69	49.68	-10000	
144.14	0.893	36.56	33.34	33.74	34.03	31.93	140.28	12	4.32	0.579	-1.43	-37.91	-100.00	2.89	49.21	-10000	
141.59	0.854	36.87	32.70	34.77	34.86	30.55	134.41	12	0.46	0.526	-3.58	-35.02	-100.00	-3.12	48.47	-31.68	
136.75	0.639	38.36	33.62	36.58	37.39	29.46	136.68	12	-1.29	0.479	-1.79	-30.85	-100.00	-3.08	48.76	-10000	
133.33	0.617	37.22	33.69	34.67	36.26	28.25	134.41	12	-1.40	0.622	-10000	-37.56	-100.00	-1.40	48.47	-10000	
129.03	0.744	36.24	32.42	33.90	35.05	28.11	-10000	5	-0.62	0.510	-10000	-34.26	-100.00	-0.62	-10000	-10000	
126.98	0.867	35.44	32.18	32.64	33.49	28.87	-10000	5	1.47	0.550	-10000	-37.30	-100.00	1.47	-10000	-10000	
125.00	0.761	34.97	33.58	29.32	33.10	28.94	122.12	12	1.93	0.485	-10000	-35.34	-100.00	1.93	46.81	-10000	
121.21	0.784	37.20	36.49	28.97	35.60	30.91	120.23	12	0.22	0.555	-3.45	-35.38	0.43	-3.23	46.54	-10000	fr
120.30	0.823	36.32	35.68	27.65	33.46	32.60	119.40	12	2.85	0.565	-6.31	-37.92	0.80	-3.46	46.42	-39.02	fr
118.52	0.800	35.04	34.43	26.11	31.46	32.01	117.62	12	1.62	0.616	-4.31	-42.08	0.67	-2.69	46.16	-7.67	fr
117.65	0.895	35.14	34.57	26.04	29.97	33.17	116.74	13	4.07	0.612	-8.15	-43.39	0.83	-4.08	46.03	3.80	fr
118.52	0.932	35.85	35.48	24.90	28.79	34.64	116.74	13	7.77	0.552	-10.44	-42.07	-100.00	-2.67	46.03	19.03	fr
119.40	0.875	36.45	36.21	23.76	26.32	35.89	119.40	12	13.16	0.629	-10.30	-47.82	-100.00	2.87	46.42	38.27	fr
123.08	0.766	36.63	36.30	25.10	24.46	36.14	123.04	13	15.31	0.620	-8.79	-49.26	-100.00	6.53	46.94	50.21	
128.00	0.771	36.96	36.61	25.78	25.87	36.46	126.94	13	15.02	0.630	-9.44	-48.32	-100.00	5.59	47.48	57.60	
134.45	0.783	36.03	35.67	25.03	26.15	35.45	133.33	12	12.99	0.600	-7.52	-46.68	-100.00	5.46	48.33	55.87	
137.93	0.854	35.32	34.98	24.10	24.70	34.76	136.68	13	15.59	0.558	-8.36	-46.40	-100.00	7.23	48.76	50.49	
140.35	0.910	35.64	35.42	22.59	21.07	35.33	141.59	13	20.90	0.558	-8.94	-50.03	-100.00	11.96	49.37	41.22	
141.59	0.899	34.81	34.57	22.17	18.95	34.50	142.82	13	21.24	0.557	-6.91	-52.11	-100.00	14.32	49.52	24.29	
142.86	0.938	33.02	32.75	20.67	17.81	32.66	144.14	13	21.35	0.567	-4.38	-53.65	-100.00	16.98	49.68	10.92	
142.86	0.850	31.54	31.26	19.32	17.43	31.15	144.14	13	19.02	0.456	-3.58	-50.06	-100.00	15.45	49.68	-2.53	
142.86	0.876	31.50	31.13	20.31	18.90	30.94	142.82	13	17.11	0.421	-5.85	-49.85	-100.00	11.25	49.52	-11.05	
142.86	0.879	33.55	33.08	23.57	23.43	32.75	142.82	13	16.26	0.608	-10.00	-49.75	-100.00	6.26	49.52	-24.02	
142.86	0.851	35.96	35.50	25.85	25.44	35.30	140.28	13	15.95	0.724	-10.40	-53.84	-100.00	5.55	49.21	-40.32	
139.13	0.750	37.29	36.66	28.56	27.64	36.49	137.87	11	10.88	0.736	-8.82	-52.41	-100.00	2.06	48.91	-47.22	
133.33	0.717	38.68	37.82	31.22	32.38	37.25	133.33	11	7.90	0.753	-8.76	-48.83	-100.00	-0.86	48.33	-51.15	
129.03	0.804	40.65	39.99	32.11	36.44	38.39	127.97	13	10.40	0.710	-11.27	-41.98	-100.00	-0.86	47.62	-52.80	
125.98	0.787	41.00	40.31	32.71	33.55	39.88	124.98	12	11.45	0.661	-13.17	-42.16	-100.00	-1.71	47.21	-50.74	
122.14	0.725	40.40	39.20	34.21	36.33	37.88	121.21	13	7.48	0.764	-12.40	-45.67	-100.00	-4.92	46.68	-45.81	
117.65	0.795	37.58	36.93	29.00	32.58	35.63	117.62	12	10.80	0.629	-12.55	-41.56	-100.00	-1.75	46.16	-41.16	
115.11	0.775	37.56	36.85	29.33	34.07	34.61	115.94	13	3.72	0.726	-9.53	-45.33	-100.00	-5.81	45.91	-39.60	
112.68	0.678	35.38	34.40	28.45	31.22	32.71	114.27	12	6.71	0.673	-6.50	-45.11	-100.00	0.22	45.66	-10000	
110.34	0.556	31.48	30.19	25.48	25.89	29.37	112.64	12	7.40	0.610	-3.95	-47.38	-100.00	3.45	45.41	-10000	
50.00	0.678	24.07	21.77	20.08	18.91	20.26	-10000	1	4.87	0.601	-2.02	-53.97	-100.00	2.85	-10000	-10000	
63.75	0.424	21.01	16.14	19.00	17.70	-10000	-10000	1	4.52	0.491	7.91	-50.95	-100.00	4.52	-10000	-10000	
50.00	0.777	20.08	15.20	18.10	16.69	-10000	-10000	1	-1.32	0.549	0.95	-54.06	-100.00	-1.32	-10000	-10000	
50.79	0.785	20.17	14.95	18.38	16.18	-10000	-10000	1	3.67	0.452	-0.76	-51.18	-100.00	2.92	-10000	-10000	
48.19	0.605	20.04	13.60	18.65	14.50	8.72	-10000	1	2.39	0.427	5.73	-52.09	-100.00	2.39	-10000	-10000	
50.16	1.004	19.07	12.58	17.77	14.64	-10000	-10000	1	2.79	0.571	7.87	-56.98	-100.00	2.79	-10000	-10000	
50.16	0.564	19.80	13.83	18.15	15.22	-10000	-10000	1	3.15	0.614	5.39	-58.23	-100.00	3.15	-10000	-10000	
49.69	1.034	19.32	13.21	17.90	14.86	-10000	-10000	1	4.35	0.561	6.33	-56.36	-100.00	4.35	-10000	-10000	
50.16	0.545	23.75	13.86	23.16	14.07	10.24	-10000	1	3.57	0.453	6.54	-53.33	-100.00	3.57	-10000	-10000	
50.16	0.940	27.75	13.16	27.57	16.22	-10000	-10000	1	2.04	0.472	7.68	-51.79	-100.00	2.04	-10000	-10000	
49.84	0.670	19.96	13.08	18.77	12.84	9.68	-10000	1	6.60	0.453	7.77	-54.56	-100.00	6.60	-10000	-10000	
-10000	-10000	20.31	15.26	18.34	14.93	11.38	-10000	1	4.96	0.667	8.76	-61.09	-100.00	4.96	-10000	-10000	
71.43	0.531	38.18	31.13	37.22	34.64	-10000	-10000	0	-10.05	0.783	-2.78	-48.82	-100.00	-13.48	-10000	-10000	
49.38	0.855	42.73	30.76	42.45	34.32	19.28	-10000	6	-11.18	0.723	-0.90	-44.90	0.33	-13.79	-10000	-10000	
-10000	-10000	40.42	24.13	40.31	29.25	-10000	-10000	1	-10.78	0.590	6.77	-43.15	-100.00	-10.78	-10000	-10000	
126.98	0.319	33.86	30.90	30.79	32.35	-10000	-10000	0	-4.18	0.717	-4.46	-46.49	-100.00	-8.65	-10000	-10000	
105.26	0.307	39.28	38.08	33.10	39.21	-10000	-10000	5	-3.52	0.709	-7.80	-39.15	0.38	-11.31	-10000	-10000	
105.96	0.535	35.69	35.07	26.89	33.20	31.77	98.74	11	5.09	0.702	-7.15	-44.75	-100.00	-2.06	43.13	-10000	
105.26	0.803	38.17	36.99	31.92	37.00	31.39	105.95	13	-1.40	0.789	-5.70	-46.94	-100.00	-7.09	44.35	-10000	
50.00	0.786	37.36	36.13	31.29	36.75	27.46	99.94	11	-3.65	0.723	-5.67	-42.47	-100.00	-9.33	43.34	-10000	
101.91	0.428	31.22	29.67	25.89	30.56	-10000	-10000	0	-3.51	0.480	2.50	-37.71	0.33	-3.51	-10000	-5.48	
101.91	0.609	29.31	28.15	22.94	26.68	24.62	101.87	13	-3.82	0.547	-10000	-43.99	-100.00	-3.82	43.67	-8.61	
103.90	0.599	31.73	29.92	27.03	30.77	23.65	101.22	12	-1.00	0.528	-10000	-39.19	-100.00	-1.00	43.56	10.20	
102.56	0.766	36.00	34.46	30.72	35.47	26.00	102.52	12	-5.53	0.580	-10000	-36.52	-100.00	-5.53	43.78	9.36	
101.91	0.696	37.29	34.73	33.77	36.76	26.94	102.52	13	-4.29	0.640	-2.40	-37.90	-100.00	-6.70	43.78	3.11	
102.56	0.818	37.15	34.55	33.68	36.41	27.61	102.52	11	-1.57	0.721	-3.42	-42.68	-100.00	-4.99	43.78	-10000	
102.56	0.579	31.72	30.19	26.43	29.62	26.60	102.52	12	2.25	0.400	-4.27	-36.17	-100.00	-2.02	43.78	-10000	
101.91	0.774	29.34	28.30	22.33	25.92	25.70	-10000	0	6.14	0.635	-2.19	-48.50	-100.00	3.94	-10000	-10000	
50.16	1.046	26.44	25.05	20.72	22.54	22.83	-10000	6	6.07	0.586	-0.35	-49.69	-100.00	5.72	-10000	-10000	
99.38	0.504	25.81	23.35	21.93	24.34	-10000	-10000	1	7.64	0.607	7.30	-48.80	-100.00	7.64	-10000	-10000	
49.08	0.801	24.76	18.27	23.60	20.75	-10000	-10000	1	-1.94	0.577	6.44	-51.11	0.47	-1.94	-10000	-10000	
61.54	0.503	22.09	15.46	20.90	17.35	-10000	-10000	1	3.19	0.526	8.22	-52.53	0.19	3.19	-10000	-10000	
49.84	0.700	22.91	14.88	22.04	16.27	9.50	-10000	1	3.93	0.553	8.43	-54.63	-100.00	3.93	-10000	-10000	
50.47	0.964	20.97	14.65	19.70	15.02	9.21	-10000	1	2.52	0.404	6.67	-50.89	-100.00	2.52	-10000	-10000	
50.00	0.562	20.10	14.14	18.42	14.07	8.92	-10000	1	3.93	0.489	3.73	-54.51	-100.00	3.93	-10000	-10000	
50.16	1.031	19.46	13.46	17.97	14.65	-10000	-10000	1	5.77	0.491	5.23	-54.00	-100.00	5.77	-10000	-10000	
49.54	0.631	19.13	13.25	17.31	14.95	-10000	-10000	1	3.19	0.458	8.12	-52.61	-100.00	3.19	-10000	-10000	
50.16	0.960	19.20	13.78	17.46	15.23	-10000	-10000	1	5.48	0.607	8.27	-57.91	-100.00	5.48	-10000	-10000	
71.75	0.431	19.78	14.91	17.67	15.17	10.46	-10000	1	4.83	0.592	7.95	-57.32	0.35	4.83	-10000	-10000	
49.54	0.876	19.78	15.03	17.71	16.18	-10000	-10000	1	4.42	0.538	8.28	-54.15	-100.00	4.42	-10000	-10000	
50.31	0.665	20.75	14.98	19.27	14.67	10.56	-10000	1	4.79	0.536	8.66	-55.58	-100.00	4.79	-10000	-10000	
51.12	0.705	20.87	14.69	19.27	14.09	10.17	-10000	1	5.58	0.511	9.81	-55.25	-100.00	5.58	-10000	-10000	
50.00	0.896	20.51	13.73	19.15	14.45	8.66	-10000	1	-0.22	0.454	7.20	-52.98	0.35	-0.22	-10000	-10000	
49.69	0.840	19.83	13.89	17.72	15.66	-10000	-10000	1	2.37	0.507	6.88	-53.54	-100.00	2.37	-10000	-10000	
50.00	0.761	20.59	15.42	18.51	16.18	10.28	-10000	1	1.89	0.546	7.85	-54.45	-100.00	1.89	-10000	-10000	
50.79	0.797	20.26	14.57	18.45	16.12	-10000	-10000	1	3.50	0.503	6.87	-52.94	0.32	3.50	-10000	-10000	
-10000	-10000	20.57	14.73	18.93	14.93	8.83	-10000	1	0.30	0.452	5.46	-52.43	-100.00	0.30	-10000	-10000	
50.31	0.813	34.16	27.26	33.16	31.47	-10000	-10000	0	-11.68	0.774	0.26	-51.28	0.25	-12.09	-10000	-10000	
-10000	-10000	39.47	31.22	38.76	35.58	10.80	-10000	0	-15.05	0.819	-1.29	-51.03	0.37	-17.39	-10000	-10000	
50.00	0.760	36.00	26.16	35.51	29.61	11.00	-10000	0	-13.04	0.692	8.23	-47.76	0.40	-13.04	-10000	-10000	
74.07	0.501	27.59	22.47	25.76	23.62	11.51	-10000	1	-5.19	0.355	8.08	-40.91	-100.00	-5.19	-10000	-10000	
-10000	-10000	23.39	20.46	19.82	19.16	17.21	-10000	1	1.53	0.558	7.20	-51.94	0.51	1.53	-10000	-10000	fr
52.29	0.787	24.16	20.15	21.80	22.92	-10000	-10000	1	-1.37	0.580	-0.35	-49.07	-100.00	-1.71	-10000	-10000	fr
-10000	-10000	25.28	22.33	22.03	24.37	-10000	-10000	1	1.50	0.563	-2.93	-46.93	-100.00	-1.43	-10000	-10000	fr
55.36	0.605	25.88	23.39	22.18	24.00	18.02	-10000	1	-4.13	0.539	-1.51	-46.37	-100.00	-5.64	-10000	-10000	fr
52.29	0.644	26.93	24.31	23.13	26.15	-10000	-10000	1	-2.97	0.510	-6.04	-43.16	-100.00	-9.01	-10000	-10000	fr
-10000	-10000	26.11	23.99	21.47	24.19	18.34	-10000	1	-1.83	0.574	-2.15	-47.55	0.36	-3.98	-10000	-10000	fr
-10000	-10000	27.36	25.50	22.16	26.56	-10000	-10000	0	-1.21	0.696	-3.99	-51.04	0.46	-5.21	-10000	-10000	fr
-10000	-10000	25.88	24.55	19.37	24.17	17.44	-10000	1	-3.56	0.584	-1.93	-47.98	-100.00	-5.49	-10000	-10000	fr
51.95	0.725	25.93	24.17	20.70	24.69	-10000	-10000	1	-1.61	0.638	-0.39	-49.88	-100.00	-2.00	-10000	-10000	fr
-10000	-10000	25.65	23.70	20.98	23.22	17.59	-10000	1	-0.33	0.650	-2.99	-51.93	-100.00	-3.32	-10000	-10000	fr
49.38	1.003	25.54	23.92	20.38	24.48	-10000	-10000	1	-1.73	0.587	-2.34	-47.80	0.51	-4.07	-10000	-10000	fr
-10000	-10000	26.72	24.66	22.24	25.10	15.53	-10000	1	-4.90	0.648	0.56	-49.95	-100.00	-4.90	-10000	-10000	fr
49.23	1.091	25.18	21.72	22.43	23.25	-10000	-10000	1	-5.67	0.575	2.63	-48.53	-100.00	-5.67	-10000	-10000	fr
-10000	-10000	24.04	19.72	21.49	20.18	15.10	-10000	1	0.47	0.520	1.73	-49.49	-100.00	0.47	-10000	-10000	
-10000	-10000	23.17	19.52	20.24	20.08	11.42	-10000	1	0.36	0.553	0.44	-50.82	-100.00	0.36	-10000	-10000	
161.62	0.506	22.76	19.52	19.20	19.85	12.33	-10000	1	-1.30	0.422	6.43	-46.59	-100.00	-1.30	-10000	-10000	
50.16	0.728	24.19	21.30	20.73	21.57	13.67	-10000	1	-1.96	0.542	7.70	-48.91	-100.00	-1.96	-10000	-10000	
71.75	0.499	24.30	21.42	20.93	21.96	11.22	-10000	1	-6.66	0.496	6.65	-46.86	-100.00	-6.66	-10000	-10000	
50.16	0.675	22.96	18.85	20.68	20.25	-10000	-10000	1	-1.08	0.510	4.39	-49.06	-100.00	-1.08	-10000	-10000	
66.95	0.542	23.45	17.13	22.19	18.76	-10000	-10000	1	-1.99	0.489	6.66	-49.82	-100.00	-1.99	-10000	-10000	
49.69	0.744	23.06	16.66	21.57	19.01	-10000	-10000	1	-2.92	0.532	6.35	-51.10	-100.00	-2.92	-10000	-10000	
50.16	0.854	22.17	16.08	20.61	17.39	10.15	-10000	1	-0.68	0.528	7.34	-52.57	-100.00	-0.68	-10000	-10000	
50.00	0.725	21.97	14.34	20.59	17.03	-10000	-10000	1	0.14	0.519	5.42	-52.60	-100.00	0.14	-10000	-10000	
50.00	0.844	21.35	13.87	20.14	15.43	10.14	-10000	1	1.46	0.494	5.96	-53.32	-100.00	1.46	-10000	-10000	
50.00	0.836	20.73	12.71	19.62	15.90	-10000	-10000	1	0.70	0.541	6.84	-54.54	-100.00	0.70	-10000	-10000	
50.16	0.649	21.28	13.87	20.17	14.36	10.59	-10000	1	4.68	0.499	6.12	-54.56	0.38	4.68	-10000	-10000	
49.38	0.859	20.99	13.70	19.98	15.98	-10000	-10000	1	3.99	0.419	6.09	-50.37	0.37	3.99	-10000	-10000	
50.00	0.618	20.24	13.90	18.77	14.62	9.01	-10000	1	2.93	0.520	4.68	-55.05	0.47	2.93	-10000	-10000	
50.63	1.001	19.26	13.84	17.53	15.09	-10000	-10000	1	6.74	0.538	5.26	-55.24	-100.00	6.74	-10000	-10000	
70.18	0.409	19.44	14.39	17.21	14.50	9.99	-10000	1	4.52	0.625	4.83	-59.45	-100.00	4.52	-10000	-10000	
49.69	1.119	19.13	13.56	17.46	15.06	-10000	-10000	1	6.13	0.569	7.70	-56.48	-100.00	6.13	-10000	-10000	
71.11	0.453	19.63	13.27	18.10	12.33	10.45	-10000	1	7.15	0.451	9.29	-55.00	-100.00	7.15	-10000	-10000	
50.00	0.956	19.31	13.91	17.54	13.32	9.83	-10000	1	7.38	0.574	6.06	-58.42	-100.00	7.38	-10000	-10000	
68.97	0.455	18.95	14.02	16.90	15.17	-10000	-10000	1	5.07	0.661	7.18	-60.54	-100.00	5.07	-10000	-10000	
50.00	0.960	18.38	13.02	16.53	14.49	-10000	-10000	1	5.96	0.520	7.08	-55.18	-100.00	5.96	-10000	-10000	
50.00	0.708	19.34	12.85	17.97	12.13	9.88	-10000	1	5.24	0.585	7.18	-60.06	-100.00	5.24	-10000	-10000	
50.16	0.927	19.30	12.53	17.95	14.23	-10000	-10000	1	4.82	0.525	6.27	-55.62	-100.00	4.82	-10000	-10000	
