#f0 [Hz]	periodicity (0~1)	power [dB]	sonorant power [dB]	high freq. power [dB]	 mid freq. power [dB]	low freq power [dB]	f0 after post-proc. [Hz]	f0 reliability code (0 ~ 13)	a1-a3 [dB]	f1f3syn (-1.0~1.0)	h1-a1 [dB]	breathpow [dB]	ips (-1.0~1.0)	h1-a3 [dB]	f0 after post-proc [semitone]	delta f0 [semitone]	vocal fry detection
49.38	0.690	44.45	25.83	44.39	32.31	11.20	-10000	0	-17.16	0.502	1.46	-35.73	-100.00	-17.16	-10000	-10000	
52.29	0.508	46.41	27.00	46.36	34.43	-10000	-10000	0	-20.44	0.559	1.66	-35.72	-100.00	-20.44	-10000	-10000	
50.16	0.957	46.22	28.22	46.15	34.19	26.29	-10000	0	-14.55	0.621	-3.58	-38.59	-100.00	-23.03	-10000	-10000	
-10000	-10000	44.91	31.21	44.72	36.09	11.65	-10000	0	-8.26	0.535	-2.26	-33.14	-100.00	-22.31	-10000	-10000	
50.63	0.814	43.54	29.44	43.37	34.29	-10000	-10000	0	-5.16	0.509	1.66	-33.99	-100.00	-17.38	-10000	-10000	
175.82	0.505	39.98	28.39	39.67	30.47	17.80	-10000	5	-0.52	0.318	5.72	-32.10	-100.00	-5.07	-10000	-10000	
126.98	0.306	33.91	30.10	31.56	30.76	-10000	-10000	0	1.73	0.571	-1.34	-39.87	-100.00	-0.40	-10000	-10000	
122.14	0.439	32.98	31.42	27.75	28.05	29.95	123.04	12	-0.43	0.513	-7.24	-40.37	-100.00	-7.68	46.94	-10000	
120.30	0.453	33.10	31.30	28.38	29.55	28.70	120.23	12	-4.58	0.467	-6.49	-37.31	-100.00	-11.06	46.54	-10000	
121.21	0.529	32.99	30.16	29.77	29.13	28.82	121.21	12	-1.02	0.603	-6.75	-42.84	-100.00	-7.77	46.68	-10000	
121.21	0.630	32.37	30.26	28.19	27.41	29.31	121.21	12	3.03	0.595	-5.08	-44.22	-100.00	-4.30	46.68	-10000	
121.21	0.475	33.49	28.91	31.61	26.66	27.72	120.23	12	3.16	0.437	-6.43	-39.24	-100.00	-5.56	46.54	-10000	
48.93	0.761	36.42	23.67	36.17	29.08	-10000	-10000	1	-7.33	0.384	-1.50	-35.26	-100.00	-10.53	-10000	-10000	
-10000	-10000	33.14	18.74	32.96	23.41	-10000	-10000	1	-6.64	0.503	-10000	-44.66	-100.00	-6.64	-10000	-10000	
50.63	0.922	25.15	14.67	24.68	17.78	-10000	-10000	1	0.39	0.604	3.61	-54.24	-100.00	0.39	-10000	-10000	
49.84	0.714	23.13	14.83	22.29	16.92	-10000	-10000	1	3.50	0.603	9.74	-55.05	-100.00	3.50	-10000	-10000	
50.16	0.828	28.16	14.69	27.93	16.19	10.45	-10000	1	1.93	0.426	11.01	-49.38	-100.00	1.93	-10000	-10000	
51.12	0.888	28.87	15.71	28.61	18.60	-10000	-10000	1	-0.19	0.518	5.86	-50.00	-100.00	-0.19	-10000	-10000	
50.47	0.776	29.99	16.32	29.75	19.74	-10000	-10000	1	0.66	0.434	7.45	-46.07	-100.00	0.66	-10000	-10000	
156.86	0.546	34.31	17.05	34.21	21.66	12.70	-10000	1	-3.65	0.588	11.52	-49.67	-100.00	-3.65	-10000	-10000	
160.00	0.486	37.84	17.56	37.78	23.12	11.28	-10000	1	-5.50	0.483	8.85	-44.27	-100.00	-5.50	-10000	-10000	
163.27	0.521	40.72	20.36	40.68	26.79	10.75	-10000	1	-9.06	0.414	6.53	-38.42	-100.00	-9.06	-10000	-10000	
163.27	0.419	41.04	22.62	40.97	28.76	12.51	-10000	1	-9.66	0.600	5.75	-43.08	-100.00	-9.66	-10000	-10000	
50.31	0.848	39.16	23.43	39.04	29.65	-10000	-10000	1	-11.83	0.537	3.35	-39.65	-100.00	-11.83	-10000	-10000	
152.38	0.453	36.53	24.32	36.26	28.66	13.10	-10000	1	-8.98	0.677	-0.13	-46.90	-100.00	-9.10	-10000	-10000	
175.82	0.501	31.93	23.31	31.26	26.01	-10000	-10000	1	0.11	0.327	5.23	-36.79	-100.00	0.11	-10000	-10000	
177.78	0.765	32.21	30.50	27.30	27.53	28.67	175.73	12	8.05	0.479	-2.23	-39.72	0.25	5.83	53.11	-10000	
181.82	0.908	34.15	33.52	25.29	29.32	31.89	181.71	12	4.87	0.488	-4.76	-38.23	-100.00	0.10	53.69	-10000	
183.91	0.919	35.18	34.73	25.03	30.28	33.02	183.83	13	6.54	0.513	-6.86	-40.72	-100.00	-0.32	53.89	-10000	
183.91	0.919	35.27	34.38	27.92	28.60	33.53	183.83	13	11.40	0.504	-7.06	-42.15	-100.00	4.34	53.89	-8.53	
183.91	0.901	36.13	34.70	30.57	30.58	33.55	183.83	13	7.88	0.548	-7.55	-46.43	-100.00	0.33	53.89	-25.98	
181.82	0.841	36.67	33.83	33.45	31.81	32.58	179.73	12	7.44	0.498	-6.43	-36.09	-100.00	1.01	53.50	-43.22	
172.04	0.855	36.24	33.02	33.38	32.71	30.44	172.01	12	3.20	0.639	-4.86	-40.91	-100.00	-1.66	52.74	-65.59	
163.27	0.823	33.96	31.39	30.41	31.24	27.40	163.20	12	0.31	0.575	-0.24	-39.55	-100.00	0.07	51.83	-81.50	
153.85	0.766	32.44	29.71	29.06	30.26	25.43	155.29	12	-2.78	0.522	2.19	-38.49	-100.00	-2.78	50.97	-10000	
152.38	0.557	29.69	27.34	25.86	26.54	23.98	140.28	12	-3.53	0.441	-1.25	-39.49	-100.00	-4.78	49.21	-10000	
153.85	0.475	27.29	24.38	24.07	24.20	21.01	-10000	1	-0.75	0.428	3.82	-41.43	-100.00	-0.75	-10000	-10000	
153.85	0.511	28.98	24.31	27.08	26.66	17.01	-10000	1	-4.83	0.520	4.35	-42.02	-100.00	-4.83	-10000	-10000	
-10000	-10000	29.54	24.09	27.91	28.03	14.68	-10000	1	-7.74	0.701	-6.45	-48.87	-100.00	-14.18	-10000	-10000	
-10000	-10000	31.86	24.65	30.78	30.45	18.51	-10000	1	-7.79	0.615	-7.28	-42.06	-100.00	-15.06	-10000	-10000	
-10000	-10000	25.24	19.25	23.15	22.61	-10000	-10000	1	-5.11	0.576	-0.63	-48.22	-100.00	-5.74	-10000	-10000	
-10000	-10000	24.71	18.07	22.43	20.44	-10000	-10000	1	-4.66	0.570	4.15	-50.15	-100.00	-4.66	-10000	-10000	
-10000	-10000	25.27	16.26	24.49	19.66	9.36	-10000	1	-7.54	0.511	3.09	-48.69	-100.00	-7.54	-10000	-10000	
-10000	-10000	24.45	16.12	23.55	19.73	-10000	-10000	1	-1.77	0.590	7.49	-51.68	-100.00	-1.77	-10000	-10000	
-10000	-10000	21.39	14.89	19.88	16.70	-10000	-10000	1	3.06	0.505	8.50	-51.44	-100.00	3.06	-10000	-10000	
-10000	-10000	25.66	17.05	24.66	21.34	-10000	-10000	1	-3.50	0.511	5.69	-47.01	-100.00	-3.50	-10000	-10000	
-10000	-10000	24.36	16.64	22.51	19.74	-10000	-10000	1	-0.78	0.487	9.62	-47.78	-100.00	-0.78	-10000	-10000	
-10000	-10000	22.28	14.67	19.27	16.48	-10000	-10000	1	2.71	0.480	6.23	-50.80	-100.00	2.71	-10000	-10000	
-10000	-10000	22.49	15.68	18.89	17.32	-10000	-10000	1	4.75	0.548	8.20	-52.40	0.17	4.75	-10000	-10000	
-10000	-10000	21.38	14.03	18.87	16.00	-10000	-10000	1	3.83	0.421	9.35	-49.42	-100.00	3.83	-10000	-10000	
-10000	-10000	21.43	13.95	19.16	15.81	-10000	-10000	1	2.74	0.418	7.24	-49.52	-100.00	2.74	-10000	-10000	
51.45	0.758	19.73	14.07	18.09	15.50	-10000	-10000	1	4.14	0.509	10.83	-52.78	-100.00	4.14	-10000	-10000	
-10000	-10000	19.34	15.02	16.79	16.28	-10000	-10000	1	6.47	0.556	7.55	-53.75	-100.00	6.47	-10000	-10000	
-10000	-10000	20.20	15.52	17.30	16.66	-10000	-10000	1	5.60	0.589	6.78	-54.71	-100.00	5.60	-10000	-10000	
-10000	-10000	20.65	15.16	17.97	14.70	10.35	-10000	1	6.06	0.588	7.32	-56.63	-100.00	6.06	-10000	-10000	
-10000	-10000	21.71	15.47	18.33	16.28	-10000	-10000	1	6.58	0.592	4.71	-55.22	-100.00	6.58	-10000	-10000	
-10000	-10000	20.99	15.12	17.86	15.63	10.87	-10000	1	3.58	0.613	3.50	-56.79	-100.00	3.58	-10000	-10000	
-10000	-10000	21.32	14.76	18.15	16.71	-10000	-10000	1	2.64	0.440	5.81	-49.29	-100.00	2.64	-10000	-10000	
-10000	-10000	20.73	16.14	18.10	17.23	-10000	-10000	1	5.56	0.618	7.85	-55.41	-100.00	5.56	-10000	-10000	
-10000	-10000	20.44	14.87	18.25	14.78	9.94	-10000	1	4.97	0.448	5.50	-51.47	-100.00	4.97	-10000	-10000	
51.45	0.584	20.09	15.18	18.17	14.71	10.30	-10000	1	5.29	0.621	5.00	-58.07	-100.00	5.29	-10000	-10000	
50.16	0.832	19.33	13.07	17.49	12.63	9.56	-10000	1	5.63	0.429	9.79	-53.03	-100.00	5.63	-10000	-10000	
76.19	0.380	20.89	14.23	18.39	13.60	11.38	-10000	1	7.31	0.521	9.03	-55.11	-100.00	7.31	-10000	-10000	
-10000	-10000	21.12	16.02	17.99	17.26	-10000	-10000	1	5.43	0.593	6.78	-54.28	-100.00	5.43	-10000	-10000	
-10000	-10000	20.83	15.51	16.75	14.16	13.12	-10000	1	3.46	0.588	3.69	-57.17	-100.00	3.46	-10000	-10000	
-10000	-10000	20.44	15.56	17.55	16.90	-10000	-10000	1	4.80	0.549	5.59	-52.86	-100.00	4.80	-10000	-10000	
-10000	-10000	21.25	16.12	18.45	17.19	-10000	-10000	1	4.62	0.508	6.70	-51.06	-100.00	4.62	-10000	-10000	
50.47	0.981	20.66	15.58	18.78	17.13	-10000	-10000	1	2.27	0.601	6.35	-54.76	-100.00	2.27	-10000	-10000	
49.69	0.558	20.18	14.37	18.48	16.23	-10000	-10000	1	3.89	0.400	7.82	-48.57	-100.00	3.89	-10000	-10000	
172.04	0.266	20.01	14.61	17.99	16.06	-10000	-10000	1	4.75	0.551	6.49	-53.78	-100.00	4.75	-10000	-10000	
50.00	1.005	20.72	15.09	18.93	16.48	-10000	-10000	1	4.59	0.542	6.12	-53.01	-100.00	4.59	-10000	-10000	
-10000	-10000	20.88	14.71	18.52	15.85	-10000	-10000	1	3.94	0.539	5.22	-53.53	0.29	3.94	-10000	-10000	
-10000	-10000	20.25	14.78	18.08	15.80	-10000	-10000	1	6.20	0.595	7.47	-55.83	-100.00	6.20	-10000	-10000	
-10000	-10000	20.54	14.48	18.10	15.93	-10000	-10000	1	6.02	0.671	7.27	-59.31	-100.00	6.02	-10000	-10000	
50.79	1.081	19.75	14.56	17.81	15.55	-10000	-10000	1	6.12	0.459	8.16	-51.05	-100.00	6.12	-10000	-10000	
145.45	0.271	20.82	14.56	19.17	15.49	-10000	-10000	1	2.44	0.629	4.33	-57.66	-100.00	2.44	-10000	-10000	
51.28	0.824	20.31	14.16	18.93	11.97	12.84	-10000	1	4.45	0.446	6.52	-54.21	-100.00	4.45	-10000	-10000	
148.15	0.596	20.73	16.77	18.15	14.01	15.08	-10000	1	10.33	0.502	7.58	-54.03	-100.00	10.33	-10000	-10000	
137.93	0.642	22.64	19.89	18.66	13.19	19.20	-10000	1	13.37	0.545	7.59	-56.41	-100.00	13.37	-10000	-10000	
135.59	0.774	22.17	20.24	17.07	12.42	19.77	-10000	1	14.88	0.539	4.48	-56.96	-100.00	14.88	-10000	-10000	
133.33	0.670	22.24	18.99	18.35	14.32	18.00	-10000	1	10.28	0.598	-10000	-57.44	-100.00	10.28	-10000	-10000	
61.78	0.846	20.47	16.81	17.30	13.66	15.29	-10000	1	9.58	0.584	0.47	-57.50	-100.00	9.58	-10000	-10000	
130.08	0.486	29.95	23.74	28.67	26.15	16.58	-10000	1	0.16	0.699	3.97	-50.63	-100.00	0.16	-10000	-10000	
140.35	0.355	36.34	30.21	35.13	32.88	20.49	-10000	0	-4.32	0.706	-1.05	-44.31	-100.00	-5.36	-10000	-10000	
125.98	0.294	33.33	31.76	28.12	32.52	-10000	123.97	12	2.20	0.557	-6.82	-37.55	-100.00	-4.62	47.07	-10000	
123.08	0.317	36.50	33.80	33.14	34.23	30.64	122.12	12	1.25	0.672	-11.91	-41.06	-100.00	-10.67	46.81	-10000	
119.40	0.573	39.89	36.90	36.85	38.35	30.88	119.40	13	-3.46	0.702	-11.31	-38.61	-100.00	-14.78	46.42	-28.55	
118.52	0.756	41.56	38.30	38.78	40.22	31.83	118.51	13	-3.01	0.647	-11.62	-34.76	-100.00	-14.64	46.29	-7.60	
118.52	0.727	41.38	37.79	38.88	39.81	32.06	118.51	13	-3.04	0.732	-10.15	-38.99	-100.00	-13.19	46.29	-2.78	
118.52	0.834	41.22	37.97	38.43	40.02	31.57	118.51	13	-3.65	0.784	-7.97	-42.53	-100.00	-11.62	46.29	1.09	
119.40	0.740	38.80	36.68	34.67	37.47	29.53	119.40	12	-6.03	0.660	-5.92	-37.20	-100.00	-11.95	46.42	3.78	
118.52	0.586	36.17	34.50	31.18	34.74	27.15	119.40	12	-5.28	0.578	-5.42	-36.17	-100.00	-10.70	46.42	3.39	
119.40	0.549	34.30	30.76	31.75	31.50	25.21	119.40	12	-5.77	0.514	-2.47	-36.96	-100.00	-8.23	46.42	3.21	
119.40	0.539	33.40	29.40	31.19	29.68	24.77	120.23	12	-0.53	0.621	-2.43	-43.10	-100.00	-2.96	46.54	-10000	
-10000	-10000	33.65	28.07	32.21	27.82	21.66	118.51	12	0.15	0.430	-8.11	-37.87	-100.00	-7.97	46.29	-10000	
51.95	0.753	39.29	24.44	39.14	28.59	13.13	-10000	1	-11.22	0.444	-3.55	-37.53	-100.00	-14.77	-10000	-10000	
-10000	-10000	43.03	23.55	42.98	29.68	-10000	-10000	1	-13.57	0.439	6.41	-36.29	-100.00	-13.57	-10000	-10000	
50.31	0.940	46.46	29.59	46.37	35.77	-10000	-10000	0	-17.05	0.502	3.60	-32.27	-100.00	-19.21	-10000	-10000	
51.28	0.596	49.53	30.39	49.48	37.81	11.03	-10000	0	-19.76	0.352	2.82	-25.65	-100.00	-23.57	-10000	-10000	
50.47	0.942	46.63	28.52	46.57	34.54	11.43	-10000	0	-13.50	0.492	1.99	-33.15	-100.00	-21.97	-10000	-10000	
-10000	-10000	41.74	28.29	41.54	32.57	-10000	-10000	0	-6.70	0.572	3.83	-38.10	-100.00	-17.37	-10000	-10000	
51.78	0.685	38.45	26.77	38.15	29.89	-10000	-10000	0	-0.46	0.436	3.55	-35.98	-100.00	-11.65	-10000	-10000	
153.85	0.385	34.94	25.64	34.39	28.34	19.25	-10000	0	0.56	0.348	8.54	-35.02	-100.00	-2.05	-10000	-10000	
130.08	0.352	31.70	26.81	29.96	28.41	-10000	-10000	0	-1.31	0.487	1.35	-39.11	-100.00	-2.63	-10000	-10000	
120.30	0.571	32.07	26.62	30.60	28.58	21.55	-10000	5	-4.01	0.605	-1.17	-43.48	-100.00	-5.30	-10000	-10000	
-10000	-10000	33.51	23.62	33.01	28.54	16.82	-10000	1	-10.89	0.474	-0.38	-38.55	-100.00	-11.27	-10000	-10000	
-10000	-10000	30.27	17.41	30.01	25.70	9.87	-10000	1	-11.89	0.477	-2.71	-41.48	-100.00	-14.60	-10000	-10000	
141.59	0.508	23.01	15.74	21.78	17.84	-10000	-10000	1	2.88	0.565	7.40	-52.55	-100.00	2.88	-10000	-10000	
144.14	0.559	23.19	16.61	22.02	15.94	13.37	-10000	1	7.61	0.668	8.76	-59.14	-100.00	7.61	-10000	-10000	
160.00	0.339	20.69	14.60	19.10	16.08	-10000	-10000	1	5.02	0.493	5.94	-51.64	-100.00	5.02	-10000	-10000	
-10000	-10000	20.67	15.35	18.91	17.07	-10000	-10000	1	5.18	0.640	12.46	-56.60	-100.00	5.18	-10000	-10000	
50.00	0.941	20.26	14.08	18.65	16.08	-10000	-10000	1	6.09	0.525	8.28	-52.78	-100.00	6.09	-10000	-10000	
-10000	-10000	23.13	14.53	21.91	16.41	-10000	-10000	1	2.70	0.603	6.48	-55.56	0.44	2.70	-10000	-10000	
-10000	-10000	28.47	15.08	28.15	19.34	-10000	-10000	1	-1.50	0.552	4.53	-50.53	-100.00	-1.50	-10000	-10000	
51.95	0.576	32.68	15.09	32.53	23.78	-10000	-10000	1	-8.33	0.541	6.55	-45.67	-100.00	-8.33	-10000	-10000	
49.84	1.051	35.18	15.38	35.12	25.23	-10000	-10000	1	-10.65	0.314	7.19	-37.24	-100.00	-10.65	-10000	-10000	
-10000	-10000	38.11	17.49	38.06	26.80	-10000	-10000	1	-12.21	0.422	4.99	-38.65	-100.00	-12.21	-10000	-10000	
49.54	0.917	39.77	20.82	39.71	28.24	-10000	-10000	1	-12.66	0.589	5.40	-43.13	-100.00	-12.66	-10000	-10000	
160.00	0.322	37.10	23.77	36.89	27.25	-10000	-10000	1	-7.40	0.493	9.07	-40.47	-100.00	-7.40	-10000	-10000	
158.42	0.614	34.44	25.68	33.81	27.24	-10000	156.83	12	6.35	0.221	11.76	-33.87	-100.00	6.35	51.14	-10000	
156.86	0.867	32.43	28.89	29.88	23.25	28.12	153.78	12	10.22	0.555	3.84	-46.74	-100.00	10.22	50.80	-10000	
153.85	0.921	30.50	29.33	23.99	21.84	28.72	153.78	12	12.27	0.433	0.88	-43.94	-100.00	12.27	50.80	-10000	
152.38	0.954	31.13	29.99	24.70	24.08	28.94	150.87	12	7.56	0.639	0.53	-49.54	-100.00	7.56	50.47	-36.84	
148.15	0.908	31.52	30.30	25.23	26.90	28.12	146.75	12	1.12	0.650	0.40	-47.26	-100.00	1.12	49.99	-39.09	
144.14	0.920	31.10	29.46	26.01	25.11	28.02	142.82	12	3.80	0.536	-0.14	-44.15	-100.00	3.66	49.52	-10000	
141.59	0.852	29.96	28.28	24.90	24.64	26.79	137.87	12	5.69	0.552	-1.41	-45.23	-100.00	4.28	48.91	-10000	
140.35	0.512	28.87	26.79	24.62	23.61	24.62	-10000	0	4.70	0.529	-5.49	-45.39	-100.00	-0.79	-10000	-10000	
50.63	0.649	27.85	24.51	25.08	25.37	-10000	-10000	1	-1.68	0.492	-4.86	-42.32	-100.00	-6.54	-10000	-10000	
-10000	-10000	27.84	23.91	25.50	23.58	20.76	-10000	1	-0.97	0.553	-1.97	-46.33	0.26	-2.94	-10000	-10000	
48.78	0.928	29.01	24.41	27.10	27.68	-10000	-10000	1	-4.26	0.593	-8.72	-43.86	-100.00	-12.98	-10000	-10000	
-10000	-10000	29.02	23.81	27.38	27.63	15.23	-10000	1	-7.19	0.751	-5.51	-52.45	0.42	-12.70	-10000	-10000	
51.12	0.997	21.43	16.74	19.40	16.51	12.41	-10000	1	-0.64	0.385	3.27	-47.86	-100.00	-0.64	-10000	-10000	
144.14	0.405	21.23	16.13	19.17	16.99	-10000	-10000	1	2.56	0.614	7.81	-55.47	0.51	2.56	-10000	-10000	
50.00	0.811	20.61	14.64	19.19	16.54	-10000	-10000	1	4.43	0.481	6.33	-50.78	-100.00	4.43	-10000	-10000	
50.47	0.744	23.09	20.96	18.74	21.53	-10000	-10000	1	6.84	0.725	-3.46	-56.82	0.45	3.38	-10000	-10000	
50.16	0.650	20.00	15.53	17.59	16.59	-10000	-10000	1	5.65	0.384	5.03	-47.75	-100.00	5.65	-10000	-10000	
50.00	1.005	19.72	14.19	18.03	13.46	11.57	-10000	1	6.77	0.385	8.61	-50.91	0.40	6.77	-10000	-10000	
145.45	0.369	20.59	14.67	18.72	14.46	11.27	-10000	1	5.15	0.579	10.69	-56.49	-100.00	5.15	-10000	-10000	
50.00	1.112	19.59	13.60	18.14	13.70	9.69	-10000	1	6.31	0.635	7.48	-59.73	-100.00	6.31	-10000	-10000	
149.53	0.387	20.40	13.91	18.85	15.35	-10000	-10000	1	5.43	0.632	8.18	-57.94	-100.00	5.43	-10000	-10000	
50.16	0.852	19.97	14.79	18.20	14.37	10.60	-10000	1	4.31	0.590	7.74	-57.04	-100.00	4.31	-10000	-10000	
50.31	0.830	19.65	14.35	17.81	15.80	-10000	-10000	1	2.83	0.663	7.78	-59.02	-100.00	2.83	-10000	-10000	
50.16	0.629	19.35	12.79	17.84	14.43	-10000	-10000	1	5.32	0.447	9.61	-51.79	-100.00	5.32	-10000	-10000	
50.16	1.021	19.83	14.61	17.99	16.05	-10000	-10000	1	7.66	0.578	8.63	-54.86	-100.00	7.66	-10000	-10000	
158.42	0.389	20.22	14.74	18.13	16.19	-10000	-10000	1	6.29	0.582	5.99	-54.89	-100.00	6.29	-10000	-10000	
50.00	1.176	19.55	14.26	17.76	15.63	-10000	-10000	1	2.59	0.619	7.43	-57.06	-100.00	2.59	-10000	-10000	
168.42	0.259	19.86	13.93	18.02	15.52	-10000	-10000	1	5.58	0.683	8.26	-60.36	-100.00	5.58	-10000	-10000	
50.31	0.960	19.49	13.59	17.97	15.64	-10000	-10000	1	4.73	0.697	10.23	-61.03	-100.00	4.73	-10000	-10000	
50.31	0.672	19.50	13.95	17.78	15.73	-10000	-10000	1	4.91	0.638	9.66	-57.85	-100.00	4.91	-10000	-10000	
50.31	0.829	19.44	13.13	17.93	15.06	-10000	-10000	1	4.02	0.549	8.26	-54.70	-100.00	4.02	-10000	-10000	
49.38	0.892	20.18	14.96	18.43	15.24	10.64	-10000	1	4.95	0.637	8.60	-58.29	-100.00	4.95	-10000	-10000	
156.86	0.404	19.68	14.27	17.70	15.65	-10000	-10000	1	6.00	0.496	9.17	-52.18	-100.00	6.00	-10000	-10000	
49.84	1.061	19.23	13.99	17.45	14.21	9.59	-10000	1	2.88	0.584	7.06	-56.95	-100.00	2.88	-10000	-10000	
50.16	0.629	19.86	13.28	18.29	15.38	-10000	-10000	1	3.62	0.568	6.65	-55.13	-100.00	3.62	-10000	-10000	
50.31	0.999	19.95	13.28	18.72	14.99	-10000	-10000	1	6.51	0.611	8.30	-57.34	-100.00	6.51	-10000	-10000	
50.00	0.748	20.16	13.31	18.86	15.15	-10000	-10000	1	4.98	0.503	6.36	-52.92	-100.00	4.98	-10000	-10000	
50.00	0.684	20.80	15.02	19.29	16.48	-10000	-10000	1	3.23	0.571	6.37	-54.15	-100.00	3.23	-10000	-10000	
49.84	0.970	20.56	14.72	19.04	16.34	-10000	-10000	1	1.62	0.477	4.71	-50.84	-100.00	-0.13	-10000	-10000	
-10000	-10000	20.58	14.65	18.96	16.06	-10000	-10000	1	5.71	0.547	9.98	-53.62	-100.00	5.71	-10000	-10000	
49.84	1.081	20.01	14.06	18.49	15.65	-10000	-10000	1	4.45	0.531	7.36	-53.43	-100.00	4.45	-10000	-10000	
-10000	-10000	20.34	14.01	18.75	15.94	-10000	-10000	1	3.96	0.554	6.77	-54.01	-100.00	3.96	-10000	-10000	
50.00	1.060	20.39	14.23	19.02	15.42	-10000	-10000	1	5.62	0.567	7.49	-55.05	-100.00	5.62	-10000	-10000	
50.00	0.580	20.59	15.17	18.76	16.21	-10000	-10000	1	8.11	0.560	7.63	-53.98	-100.00	8.11	-10000	-10000	
49.69	0.780	20.76	15.62	18.94	15.63	11.02	-10000	1	5.07	0.532	10.78	-53.49	-100.00	5.07	-10000	-10000	
50.00	0.850	20.91	15.72	19.18	16.82	10.46	-10000	1	3.70	0.643	6.79	-57.00	-100.00	3.70	-10000	-10000	
50.31	0.617	20.53	15.32	18.62	17.12	-10000	-10000	1	1.04	0.524	5.03	-51.70	-100.00	1.04	-10000	-10000	
50.16	1.038	19.19	13.28	17.71	15.13	-10000	-10000	1	1.74	0.465	4.03	-51.66	-100.00	1.74	-10000	-10000	
49.84	0.628	19.87	13.07	18.41	15.36	-10000	-10000	1	1.67	0.388	9.21	-49.09	-100.00	1.67	-10000	-10000	
50.16	0.957	20.24	14.32	18.83	14.59	11.80	-10000	1	6.29	0.523	9.34	-54.19	-100.00	6.29	-10000	-10000	
50.00	0.706	20.45	14.94	18.70	16.84	-10000	-10000	1	3.10	0.517	7.31	-51.73	-100.00	3.10	-10000	-10000	
50.00	0.772	20.23	14.94	18.48	16.36	-10000	-10000	1	4.70	0.529	9.40	-52.64	-100.00	4.70	-10000	-10000	
50.47	0.867	20.49	14.97	18.84	16.28	-10000	-10000	1	5.42	0.593	4.55	-55.26	-100.00	5.42	-10000	-10000	
49.23	0.692	19.69	13.95	17.98	15.40	-10000	-10000	1	3.72	0.477	6.40	-51.78	-100.00	3.72	-10000	-10000	
49.54	0.955	19.67	14.52	17.79	15.64	-10000	-10000	1	3.03	0.572	4.15	-55.03	0.25	3.03	-10000	-10000	
50.96	0.535	20.16	14.83	18.29	16.33	-10000	-10000	1	3.03	0.569	6.02	-54.22	-100.00	3.03	-10000	-10000	
50.31	1.036	20.46	14.59	18.97	15.83	-10000	-10000	1	2.16	0.563	5.67	-54.48	-100.00	2.16	-10000	-10000	
50.00	0.627	19.49	13.16	18.00	14.33	-10000	-10000	1	3.66	0.554	6.52	-55.62	-100.00	3.66	-10000	-10000	
50.00	0.934	20.11	13.64	18.75	15.08	-10000	-10000	1	6.26	0.595	5.53	-56.55	-100.00	6.26	-10000	-10000	
50.96	0.773	20.41	14.85	18.76	15.99	-10000	-10000	1	6.60	0.424	6.42	-49.52	0.33	6.60	-10000	-10000	
49.69	0.783	19.95	15.01	17.92	16.27	-10000	-10000	1	3.00	0.509	7.09	-52.01	-100.00	3.00	-10000	-10000	
49.84	0.894	20.10	15.16	18.20	15.31	9.45	-10000	1	3.62	0.551	6.57	-54.53	0.51	3.62	-10000	-10000	
49.84	0.779	19.50	13.61	17.85	14.70	-10000	-10000	1	4.83	0.488	7.44	-52.85	-100.00	4.83	-10000	-10000	
49.69	0.948	19.00	12.91	17.55	14.27	-10000	-10000	1	4.87	0.638	10.29	-59.31	-100.00	4.87	-10000	-10000	
49.54	0.736	18.57	12.75	16.81	14.41	-10000	-10000	1	4.17	0.505	5.71	-53.73	-100.00	4.17	-10000	-10000	
50.63	0.826	19.62	13.27	18.24	14.94	-10000	-10000	1	4.38	0.527	10.66	-53.99	-100.00	4.38	-10000	-10000	
50.00	0.878	19.21	13.09	17.66	14.51	-10000	-10000	1	5.46	0.508	7.81	-53.74	-100.00	5.46	-10000	-10000	
50.16	0.656	19.13	13.84	17.28	15.22	-10000	-10000	1	5.79	0.567	8.63	-55.25	-100.00	5.79	-10000	-10000	
49.54	0.941	18.71	13.20	17.00	14.67	-10000	-10000	1	5.54	0.515	6.81	-53.83	-100.00	5.54	-10000	-10000	
49.69	0.726	19.32	13.12	17.80	13.99	-10000	-10000	1	4.66	0.661	7.15	-60.73	-100.00	4.66	-10000	-10000	
50.31	0.942	19.44	13.29	17.98	14.63	-10000	-10000	1	5.69	0.532	9.42	-54.49	-100.00	5.69	-10000	-10000	
50.96	0.652	20.39	13.29	19.18	14.91	-10000	-10000	1	4.66	0.531	7.98	-54.17	-100.00	4.66	-10000	-10000	
49.69	0.958	20.22	13.17	19.04	14.98	-10000	-10000	1	4.40	0.526	8.48	-53.91	-100.00	4.40	-10000	-10000	
50.47	0.768	20.12	13.39	18.83	14.99	-10000	-10000	1	5.60	0.522	9.47	-53.76	-100.00	5.60	-10000	-10000	
50.00	0.836	20.47	13.55	19.25	15.07	-10000	-10000	1	5.54	0.510	7.69	-53.25	-100.00	5.54	-10000	-10000	
49.69	0.937	20.06	13.59	18.75	15.35	-10000	-10000	1	3.82	0.575	6.24	-55.44	-100.00	3.82	-10000	-10000	
50.31	0.716	19.76	13.21	18.29	14.87	-10000	-10000	1	5.60	0.568	10.14	-55.64	-100.00	5.60	-10000	-10000	
50.79	0.954	19.95	13.32	18.71	14.49	-10000	-10000	1	5.04	0.557	9.54	-55.58	-100.00	5.04	-10000	-10000	
