#f0 [Hz]	periodicity (0~1)	power [dB]	sonorant power [dB]	high freq. power [dB]	 mid freq. power [dB]	low freq power [dB]	f0 after post-proc. [Hz]	f0 reliability code (0 ~ 13)	a1-a3 [dB]	f1f3syn (-1.0~1.0)	h1-a1 [dB]	breathpow [dB]	ips (-1.0~1.0)	h1-a3 [dB]	f0 after post-proc [semitone]	delta f0 [semitone]	vocal fry detection
125.98	0.511	39.83	37.76	35.62	36.74	34.86	124.98	13	3.02	0.775	-9.06	-47.88	-100.00	-6.04	47.21	-10000	fr
125.00	0.686	40.13	37.72	36.42	38.02	34.65	125.92	13	1.28	0.745	-9.53	-44.42	-100.00	-8.25	47.34	-10000	fr
123.08	0.662	40.36	37.73	36.93	38.61	35.15	123.04	13	2.22	0.709	-8.36	-41.54	-100.00	-10.50	46.94	-16.75	fr
120.30	0.659	38.07	35.63	34.39	36.28	32.91	119.40	12	-1.49	0.622	-11.76	-39.33	-100.00	-14.58	46.42	-25.09	fr
118.52	0.763	37.92	35.20	34.58	35.89	33.28	119.40	13	-2.42	0.683	-10.57	-42.77	-100.00	-12.99	46.42	-28.32	fr
117.65	0.829	39.83	37.72	35.69	35.81	37.53	116.74	13	-0.48	0.726	-10.70	-45.38	-100.00	-11.18	46.03	-26.23	fr
116.79	0.699	40.34	38.74	35.24	35.24	38.59	115.94	13	3.44	0.784	-10.59	-50.09	-100.00	-7.15	45.91	-24.80	fr
113.48	0.682	40.25	38.34	35.75	38.23	35.33	113.42	13	5.59	0.757	-9.76	-45.05	0.23	-4.17	45.53	-23.42	fr
111.89	0.791	40.39	38.41	36.03	36.09	38.01	111.86	13	3.12	0.746	-9.78	-46.42	0.79	-6.66	45.29	-18.60	fr
111.11	0.708	40.15	38.46	35.22	35.67	37.85	110.32	13	4.71	0.785	-9.55	-49.74	0.87	-4.84	45.05	-13.55	fr
110.34	0.770	39.66	38.15	34.33	38.27	33.20	110.32	13	1.17	0.733	-8.15	-43.37	0.89	-6.97	45.05	-5.12	fr
110.34	0.830	39.53	37.85	34.60	38.26	32.25	110.32	13	-2.34	0.742	-5.86	-43.98	0.84	-8.20	45.05	1.65	fr
111.11	0.757	37.85	36.51	32.10	36.66	30.90	111.09	13	1.28	0.737	-6.00	-45.25	-100.00	-4.72	45.17	6.56	fr
111.89	0.812	36.81	34.98	32.16	35.46	29.98	111.86	12	0.10	0.679	-6.11	-42.98	-100.00	-6.01	45.29	-10000	fr
112.68	0.603	35.12	33.54	29.93	33.86	27.82	112.64	12	-4.00	0.625	-2.28	-41.88	-100.00	-6.29	45.41	-10000	
111.89	0.535	30.67	28.76	26.12	28.57	24.66	-10000	0	0.48	0.684	-10000	-50.15	-100.00	0.48	-10000	-10000	
110.34	0.377	24.77	22.69	20.44	23.64	-10000	-10000	1	4.18	0.542	-10000	-48.63	-100.00	4.18	-10000	-10000	
52.12	0.721	20.22	16.07	17.88	16.33	10.46	-10000	1	4.64	0.595	-10000	-58.08	-100.00	4.64	-10000	-10000	
-10000	-10000	19.38	14.47	17.23	15.62	-10000	-10000	1	4.36	0.477	2.12	-54.34	-100.00	4.36	-10000	-10000	
-10000	-10000	30.37	20.88	29.84	25.74	-10000	-10000	1	-8.37	0.655	2.86	-51.45	-100.00	-8.37	-10000	-10000	
51.95	0.670	43.69	34.76	43.09	38.72	24.10	-10000	5	-11.31	0.753	-8.14	-44.28	0.18	-22.31	-10000	-10000	
-10000	-10000	43.55	38.68	41.83	39.79	-10000	-10000	0	-20.73	0.770	-1.79	-44.45	-100.00	-24.31	-10000	-10000	
-10000	-10000	37.82	34.17	35.36	35.10	-10000	-10000	0	-11.55	0.422	2.55	-33.13	0.40	-11.55	-10000	-10000	fr
125.00	0.497	35.16	32.33	31.95	34.37	-10000	125.92	13	1.04	0.735	-5.70	-47.41	0.41	-4.67	47.34	-10000	fr
124.03	0.582	36.06	33.93	31.94	34.48	29.69	123.97	13	2.99	0.725	-5.77	-46.65	0.82	-2.78	47.07	-10000	fr
123.08	0.685	34.93	32.93	30.58	33.42	28.36	123.04	13	1.15	0.748	-6.39	-49.23	-100.00	-5.24	46.94	-10000	fr
123.08	0.382	32.23	30.17	27.98	29.81	25.83	119.40	13	-1.98	0.755	-7.81	-53.33	-100.00	-9.79	46.42	-10000	fr
52.46	0.789	30.50	26.40	28.31	27.00	-10000	-10000	0	-1.82	0.544	-1.95	-45.35	-100.00	-3.77	-10000	-10000	
-10000	-10000	24.55	19.41	22.86	20.25	-10000	-10000	1	6.01	0.500	-10000	-50.50	-100.00	6.01	-10000	-10000	
50.16	0.771	20.91	15.56	19.06	16.94	-10000	-10000	1	5.42	0.658	0.54	-60.40	-100.00	5.42	-10000	-10000	
50.00	0.754	21.77	16.77	20.00	17.68	-10000	-10000	1	6.46	0.529	6.02	-54.10	-100.00	6.46	-10000	-10000	
50.00	0.736	20.68	15.30	18.92	16.77	-10000	-10000	1	5.18	0.545	8.68	-55.61	-100.00	5.18	-10000	-10000	
51.28	0.620	20.97	14.24	19.79	15.95	-10000	-10000	1	6.12	0.574	4.20	-57.58	0.36	6.12	-10000	-10000	
49.54	0.555	34.41	28.94	32.96	31.38	-10000	-10000	0	-10.64	0.708	2.43	-48.71	-100.00	-11.03	-10000	-10000	
48.48	0.971	40.48	32.24	39.78	34.88	11.05	-10000	6	-12.51	0.692	-2.67	-44.28	0.18	-16.08	-10000	-10000	
58.39	0.431	37.99	26.87	37.64	31.23	13.69	-10000	5	-13.50	0.461	2.26	-38.21	-100.00	-13.50	-10000	-10000	
103.23	0.426	31.04	28.60	27.34	29.36	-10000	-10000	0	0.75	0.656	-1.37	-47.88	-100.00	-0.62	-10000	-10000	
107.38	0.532	32.89	31.38	27.53	32.62	-10000	-10000	0	3.15	0.587	-5.91	-41.45	-100.00	-2.76	-10000	-10000	
107.38	0.541	34.61	33.02	29.44	33.51	26.37	-10000	0	-0.61	0.657	-7.35	-43.78	-100.00	-7.95	-10000	-10000	
105.96	0.572	34.47	32.70	29.69	33.38	24.66	-10000	0	-5.13	0.617	-5.44	-42.00	-100.00	-10.57	-10000	-10000	
101.91	0.527	33.84	31.54	29.94	32.93	22.23	-10000	5	-6.68	0.522	-3.89	-38.60	-100.00	-10.58	-10000	-10000	
98.77	0.655	34.46	32.23	30.47	34.15	-10000	-10000	0	-5.27	0.657	-4.68	-43.14	-100.00	-9.95	-10000	-10000	
48.78	0.948	31.51	29.69	26.78	30.29	21.50	-10000	5	-1.04	0.511	-8.36	-40.84	-100.00	-9.41	-10000	-10000	
95.24	0.433	29.98	27.26	26.60	29.09	-10000	-10000	0	0.61	0.665	-5.02	-48.61	-100.00	-4.41	-10000	-10000	
48.93	1.072	29.89	26.76	26.97	28.72	-10000	-10000	0	-3.31	0.631	-4.58	-47.30	-100.00	-7.90	-10000	-10000	
96.39	0.431	32.54	30.41	28.35	31.48	22.39	-10000	6	-6.07	0.608	-4.32	-43.49	-100.00	-10.40	-10000	-10000	
47.76	1.033	33.08	30.36	29.74	32.18	21.12	-10000	0	-3.76	0.625	-6.11	-43.56	-100.00	-9.87	-10000	-10000	
92.49	0.536	32.30	29.16	29.33	31.54	-10000	-10000	0	-8.09	0.626	-2.52	-44.25	-100.00	-10.60	-10000	-10000	
49.08	0.861	28.93	25.48	26.29	27.66	-10000	-10000	5	-3.32	0.697	6.05	-51.79	-100.00	-3.32	-10000	-10000	
96.39	0.500	28.61	23.61	26.78	26.66	-10000	-10000	1	-5.63	0.515	3.29	-44.62	-100.00	-5.63	-10000	-10000	
47.76	0.888	29.19	25.54	26.71	27.46	-10000	-10000	0	-5.17	0.516	5.44	-43.85	-100.00	-5.17	-10000	-10000	
-10000	-10000	35.02	27.33	34.20	29.62	-10000	-10000	0	-7.36	0.673	3.44	-48.50	-100.00	-7.36	-10000	-10000	
50.31	0.678	33.59	22.32	33.25	24.49	-10000	-10000	1	-6.61	0.428	2.00	-43.92	-100.00	-6.61	-10000	-10000	
53.33	0.666	27.95	25.44	24.30	27.00	-10000	-10000	0	-8.98	0.716	-2.90	-53.57	-100.00	-11.88	-10000	-10000	
74.77	0.365	27.94	25.21	24.45	26.44	11.35	-10000	0	-10.86	0.737	-4.11	-55.47	0.36	-14.97	-10000	-10000	
-10000	-10000	24.74	20.33	22.66	22.53	-10000	-10000	1	-8.37	0.440	1.09	-46.25	-100.00	-8.37	-10000	-10000	
-10000	-10000	25.68	22.17	22.77	22.99	-10000	-10000	1	-4.35	0.535	5.30	-49.02	-100.00	-4.35	-10000	-10000	
-10000	-10000	27.16	23.99	24.09	25.29	-10000	-10000	1	-7.69	0.679	6.24	-53.15	0.33	-7.69	-10000	-10000	
53.69	0.607	26.95	21.64	25.17	23.77	-10000	-10000	1	-6.44	0.635	6.11	-52.44	0.28	-6.44	-10000	-10000	
51.78	0.716	24.64	17.09	23.70	20.23	-10000	-10000	1	-0.49	0.441	7.48	-48.58	-100.00	-0.49	-10000	-10000	
49.38	0.711	23.72	18.00	22.22	19.46	-10000	-10000	1	-0.18	0.645	7.11	-57.24	-100.00	-0.18	-10000	-10000	
49.54	0.580	22.58	17.90	20.49	18.16	10.42	-10000	1	-3.31	0.453	7.39	-51.03	-100.00	-3.31	-10000	-10000	
50.63	0.941	24.33	17.99	23.11	18.73	11.05	-10000	1	0.65	0.669	9.10	-59.18	-100.00	0.65	-10000	-10000	
141.59	0.556	25.36	17.47	24.31	19.26	10.96	-10000	1	-2.23	0.580	10.37	-54.52	-100.00	-2.23	-10000	-10000	
50.00	0.989	23.43	19.01	21.17	20.04	11.19	-10000	1	-1.88	0.477	6.54	-49.92	-100.00	-1.88	-10000	-10000	
78.43	0.614	24.48	21.21	20.95	22.19	11.85	-10000	1	-3.46	0.506	3.98	-48.77	-100.00	-3.46	-10000	-10000	
50.00	0.988	25.09	22.04	21.87	23.34	-10000	-10000	1	-2.36	0.466	6.97	-46.26	-100.00	-2.36	-10000	-10000	
69.26	0.516	24.21	20.27	21.51	21.93	-10000	-10000	1	-2.48	0.482	3.81	-48.20	-100.00	-2.48	-10000	-10000	
48.63	0.761	24.23	20.49	21.72	22.15	-10000	-10000	1	-2.40	0.513	4.13	-49.05	-100.00	-2.40	-10000	-10000	
49.54	0.666	25.24	21.56	22.72	23.42	-10000	-10000	1	-5.23	0.507	3.00	-47.57	-100.00	-5.23	-10000	-10000	
50.00	0.676	25.96	22.43	23.15	23.89	14.35	-10000	1	-9.04	0.517	3.47	-47.46	-100.00	-9.04	-10000	-10000	
50.63	0.887	25.99	21.45	23.95	24.28	13.13	-10000	1	-10.33	0.592	1.77	-50.00	-100.00	-10.33	-10000	-10000	
50.79	0.633	24.95	19.99	22.81	23.09	-10000	-10000	1	-8.35	0.464	2.47	-46.45	-100.00	-8.35	-10000	-10000	
49.23	0.916	25.96	21.18	24.05	24.30	10.04	-10000	1	-6.61	0.488	6.00	-46.03	-100.00	-6.61	-10000	-10000	
50.00	0.633	26.08	21.78	23.76	24.10	-10000	-10000	1	-3.69	0.572	7.33	-49.35	-100.00	-3.69	-10000	-10000	
50.00	0.769	26.26	21.80	24.17	24.84	-10000	-10000	1	-7.61	0.466	3.76	-44.76	-100.00	-7.61	-10000	-10000	
52.98	0.744	27.20	22.05	25.46	25.91	-10000	-10000	1	-7.05	0.587	4.34	-48.16	-100.00	-7.05	-10000	-10000	
-10000	-10000	27.50	22.28	25.73	26.07	-10000	-10000	1	-9.38	0.508	6.60	-44.96	-100.00	-9.38	-10000	-10000	
49.54	0.907	27.93	24.67	25.07	26.79	-10000	-10000	1	-7.93	0.538	4.51	-45.33	-100.00	-7.93	-10000	-10000	
-10000	-10000	26.98	22.40	24.96	25.29	13.76	-10000	1	-9.74	0.555	3.33	-47.48	-100.00	-9.74	-10000	-10000	
47.62	0.715	25.95	21.66	23.80	24.80	-10000	-10000	1	-7.08	0.529	7.56	-46.98	-100.00	-7.08	-10000	-10000	
68.67	0.516	24.89	20.71	22.54	22.94	-10000	-10000	1	-4.39	0.373	5.66	-43.87	-100.00	-4.39	-10000	-10000	
50.63	0.686	24.79	20.98	22.25	23.10	-10000	-10000	1	-1.56	0.566	4.99	-50.11	-100.00	-1.56	-10000	-10000	
67.23	0.478	23.53	20.30	20.54	21.72	10.48	-10000	1	3.55	0.451	3.36	-47.40	-100.00	-1.61	-10000	-10000	
148.15	0.458	23.43	20.42	20.23	22.14	-10000	-10000	1	1.77	0.509	8.29	-48.92	-100.00	0.02	-10000	-10000	
141.59	0.399	23.25	19.41	20.61	21.23	12.40	-10000	1	-0.12	0.531	9.66	-50.63	-100.00	-0.12	-10000	-10000	
73.73	0.592	23.27	18.55	20.93	21.42	-10000	-10000	1	-2.27	0.628	7.89	-54.46	-100.00	-2.27	-10000	-10000	
73.39	0.566	23.07	18.45	20.64	20.99	-10000	-10000	1	-0.77	0.656	5.74	-56.25	-100.00	-0.77	-10000	-10000	
52.46	0.602	23.03	18.15	21.07	20.48	-10000	-10000	1	0.58	0.559	5.24	-52.45	-100.00	-4.19	-10000	-10000	
-10000	-10000	23.60	19.38	21.38	21.81	-10000	-10000	1	0.43	0.585	5.61	-52.17	-100.00	-2.87	-10000	-10000	
48.63	1.045	23.48	20.35	20.51	21.80	-10000	-10000	1	1.95	0.537	4.18	-50.28	-100.00	-0.94	-10000	-10000	
-10000	-10000	23.25	19.01	20.94	21.13	-10000	-10000	1	0.16	0.524	6.70	-50.47	-100.00	-2.29	-10000	-10000	
50.31	0.741	23.69	19.38	21.50	21.65	-10000	-10000	1	0.76	0.657	7.84	-55.64	-100.00	-1.19	-10000	-10000	
156.86	0.409	23.21	18.95	20.88	20.70	9.32	-10000	1	-1.87	0.534	4.28	-51.27	-100.00	-1.87	-10000	-10000	
48.34	0.907	22.98	18.85	20.73	20.85	10.95	-10000	1	0.00	0.587	7.87	-53.22	-100.00	0.00	-10000	-10000	
-10000	-10000	23.92	19.31	21.32	22.01	-10000	-10000	1	-2.48	0.497	5.62	-48.63	-100.00	-3.16	-10000	-10000	
51.95	0.832	23.55	19.47	21.04	21.59	-10000	-10000	1	-0.73	0.605	0.50	-53.25	-100.00	-2.97	-10000	-10000	
73.06	0.645	23.43	19.30	21.07	21.47	-10000	-10000	1	0.18	0.512	5.21	-49.70	-100.00	-0.69	-10000	-10000	
72.73	0.604	23.13	20.23	19.92	21.70	-10000	-10000	1	-0.05	0.689	5.94	-57.29	-100.00	-1.18	-10000	-10000	
50.16	0.842	22.57	18.80	20.17	20.68	7.12	-10000	1	-0.02	0.441	4.70	-48.13	-100.00	-5.96	-10000	-10000	
-10000	-10000	21.68	18.31	18.89	19.69	-10000	-10000	1	2.58	0.599	5.23	-54.89	0.38	1.55	-10000	-10000	
50.31	0.585	22.64	19.61	19.30	20.89	-10000	-10000	1	5.52	0.569	4.30	-52.44	-100.00	1.52	-10000	-10000	
49.69	0.615	22.32	18.79	19.33	19.94	-10000	-10000	1	3.07	0.616	3.91	-55.39	-100.00	2.73	-10000	-10000	
72.40	0.548	21.09	16.69	18.71	18.65	-10000	-10000	1	3.04	0.607	6.91	-56.28	-100.00	3.04	-10000	-10000	
139.13	0.516	21.54	17.12	18.65	19.00	-10000	-10000	1	2.52	0.527	7.82	-52.71	-100.00	2.52	-10000	-10000	
49.84	0.834	21.16	16.79	18.61	17.63	10.88	-10000	1	2.52	0.539	8.29	-54.53	-100.00	2.52	-10000	-10000	
73.06	0.587	21.33	16.96	18.75	18.01	-10000	-10000	1	3.90	0.481	6.21	-52.09	-100.00	3.90	-10000	-10000	
50.63	0.683	21.44	17.22	19.12	18.33	8.81	-10000	1	-0.80	0.491	3.90	-52.11	-100.00	-0.80	-10000	-10000	
50.00	0.758	20.73	16.26	18.65	17.23	8.38	-10000	1	2.68	0.538	5.24	-54.89	-100.00	2.68	-10000	-10000	
-10000	-10000	20.97	16.45	18.35	17.57	-10000	-10000	1	0.15	0.452	6.71	-51.58	-100.00	0.15	-10000	-10000	
49.69	1.012	20.63	16.30	18.26	17.59	-10000	-10000	1	2.09	0.593	5.62	-56.73	-100.00	2.09	-10000	-10000	
-10000	-10000	20.33	15.80	17.73	16.97	-10000	-10000	1	3.84	0.579	5.41	-56.76	-100.00	3.84	-10000	-10000	
50.31	0.992	20.10	15.32	18.02	15.49	10.29	-10000	1	4.29	0.494	6.96	-55.05	-100.00	4.29	-10000	-10000	
72.73	0.497	20.08	14.85	17.97	16.28	-10000	-10000	1	4.01	0.571	7.74	-57.13	-100.00	4.01	-10000	-10000	
49.69	0.945	20.15	15.43	18.07	16.96	-10000	-10000	1	3.55	0.602	3.87	-57.75	-100.00	3.55	-10000	-10000	
-10000	-10000	21.36	16.08	19.39	17.01	10.14	-10000	1	2.26	0.594	5.45	-57.35	-100.00	2.26	-10000	-10000	
-10000	-10000	20.48	14.24	18.62	14.56	8.81	-10000	1	2.50	0.466	6.76	-55.04	-100.00	2.50	-10000	-10000	
52.12	0.874	20.16	14.13	18.32	15.16	-10000	-10000	1	3.73	0.621	7.54	-60.40	-100.00	3.73	-10000	-10000	
51.28	0.633	21.05	15.48	18.06	15.20	10.78	-10000	1	5.24	0.575	11.04	-58.37	-100.00	5.24	-10000	-10000	
50.96	0.663	20.28	14.25	18.14	14.50	10.26	-10000	1	6.80	0.388	10.54	-52.73	-100.00	6.80	-10000	-10000	
49.84	0.812	19.84	14.68	17.90	14.25	10.22	-10000	1	6.76	0.493	6.78	-56.25	-100.00	6.76	-10000	-10000	
140.35	0.263	19.72	15.06	17.50	14.11	11.43	-10000	1	5.87	0.470	5.15	-55.62	-100.00	5.87	-10000	-10000	
49.84	0.965	18.91	14.09	17.01	15.55	-10000	-10000	1	4.53	0.585	5.42	-58.43	-100.00	4.53	-10000	-10000	
152.38	0.436	19.36	13.49	17.53	15.58	-10000	-10000	1	3.09	0.507	6.68	-55.41	-100.00	3.09	-10000	-10000	
50.16	1.002	19.51	14.01	17.90	14.92	9.93	-10000	1	4.48	0.540	9.02	-57.27	-100.00	4.48	-10000	-10000	
71.75	0.526	19.76	14.55	17.73	15.06	10.53	-10000	1	2.94	0.602	11.33	-59.65	-100.00	2.94	-10000	-10000	
49.38	1.021	20.02	14.81	18.26	14.98	10.59	-10000	1	5.76	0.607	8.57	-59.95	-100.00	5.76	-10000	-10000	
70.18	0.461	20.25	14.97	18.41	16.44	-10000	-10000	1	4.16	0.673	5.33	-61.68	-100.00	4.16	-10000	-10000	
50.63	0.851	20.05	13.80	18.61	13.42	10.26	-10000	1	4.23	0.495	9.01	-57.15	-100.00	4.23	-10000	-10000	
68.67	0.579	20.35	14.38	18.88	15.67	-10000	-10000	1	3.22	0.582	3.51	-58.19	-100.00	3.22	-10000	-10000	
50.00	0.787	19.78	13.96	17.97	15.19	-10000	-10000	1	7.71	0.527	6.55	-56.52	-100.00	7.71	-10000	-10000	
50.31	0.772	19.59	14.57	17.57	14.26	10.50	-10000	1	6.06	0.619	7.92	-61.21	-100.00	6.06	-10000	-10000	
50.31	0.913	21.68	14.31	20.51	15.68	-10000	-10000	1	6.01	0.523	9.93	-55.88	-100.00	6.01	-10000	-10000	
50.31	0.625	20.44	15.67	18.31	14.96	11.72	-10000	1	7.85	0.583	7.91	-58.94	-100.00	7.85	-10000	-10000	
49.69	0.884	19.54	14.02	17.77	15.41	-10000	-10000	1	8.62	0.512	9.13	-55.76	-100.00	8.62	-10000	-10000	
49.84	0.758	19.65	13.99	17.92	15.29	-10000	-10000	1	4.05	0.543	6.56	-57.02	-100.00	4.05	-10000	-10000	
49.54	0.920	19.83	14.95	17.83	16.11	-10000	-10000	1	3.80	0.528	6.96	-55.64	-100.00	3.80	-10000	-10000	
50.31	0.743	19.47	14.92	17.24	14.66	11.01	-10000	1	1.64	0.507	6.74	-56.33	-100.00	1.64	-10000	-10000	
50.00	0.969	19.70	14.34	17.94	15.47	-10000	-10000	1	8.11	0.570	7.97	-57.90	-100.00	8.11	-10000	-10000	
76.92	0.395	19.74	14.02	17.91	13.10	11.24	-10000	1	9.70	0.440	11.30	-55.68	-100.00	9.70	-10000	-10000	
150.94	0.623	23.67	22.12	18.24	22.60	-10000	-10000	1	14.05	0.649	13.81	-54.29	-100.00	14.05	-10000	-10000	
148.15	0.837	28.27	27.59	19.50	20.31	26.99	149.49	13	16.37	0.677	5.97	-58.03	-100.00	16.37	50.31	-10000	
144.14	0.917	30.58	30.06	21.03	21.34	29.66	142.82	13	15.77	0.620	1.75	-54.17	-100.00	15.77	49.52	-10000	
142.86	0.891	32.67	32.17	23.00	22.76	32.01	140.28	13	10.25	0.726	0.12	-58.43	-100.00	10.25	49.21	-10000	
139.13	0.834	34.73	33.70	27.94	27.54	33.54	139.07	13	6.52	0.757	-3.06	-55.74	-100.00	3.46	49.06	-41.52	
135.59	0.775	36.19	35.23	29.14	29.18	35.00	134.41	12	8.34	0.688	-3.84	-49.76	0.34	0.94	48.47	-40.15	
131.15	0.739	36.46	33.88	32.95	31.81	33.51	131.12	12	2.34	0.664	-3.36	-45.84	0.84	-4.02	48.04	-10000	fr
129.03	0.671	37.24	32.62	35.40	34.45	31.82	127.97	12	-3.30	0.699	-10000	-45.11	0.68	-8.44	47.62	-10000	fr
-10000	-10000	30.76	26.58	28.65	29.42	-10000	-10000	0	-3.59	0.675	-10000	-48.81	-100.00	-10.29	-10000	-10000	fr
-10000	-10000	22.54	14.68	21.61	16.63	-10000	-10000	1	-0.29	0.403	-10000	-51.04	-100.00	-0.29	-10000	-10000	fr
50.47	1.027	21.20	14.17	20.15	14.73	7.89	-10000	1	-1.74	0.541	1.33	-57.50	-100.00	-1.74	-10000	-10000	
-10000	-10000	20.07	13.33	18.77	14.93	-10000	-10000	1	0.68	0.528	5.56	-56.82	-100.00	0.68	-10000	-10000	
-10000	-10000	19.85	14.17	18.33	15.88	-10000	-10000	1	3.29	0.560	8.05	-57.09	-100.00	3.29	-10000	-10000	
-10000	-10000	41.86	32.83	41.28	37.83	11.22	-10000	0	-15.46	0.678	-1.86	-40.56	-100.00	-17.32	-10000	-10000	
50.63	0.653	51.83	41.01	51.46	43.64	17.72	-10000	0	-17.11	0.653	-12.74	-33.45	0.35	-29.85	-10000	-10000	
-10000	-10000	50.04	43.73	48.88	44.49	25.74	-10000	5	-22.94	0.624	-7.55	-31.21	-100.00	-33.13	-10000	-10000	
190.48	0.337	44.77	42.52	40.83	43.36	25.13	168.37	12	-17.75	0.538	5.92	-28.76	-100.00	-17.75	52.37	-10000	
168.42	0.824	47.25	43.92	44.53	45.84	35.76	166.63	13	-5.57	0.732	5.76	-35.74	-100.00	-5.57	52.19	-10000	
168.42	0.968	50.62	48.57	46.37	48.49	45.03	168.37	13	-7.25	0.690	2.79	-39.53	-100.00	-7.25	52.37	-10000	
168.42	0.971	50.53	48.99	45.26	49.88	38.64	168.37	13	-7.54	0.658	2.08	-29.97	-100.00	-7.54	52.37	0.42	
170.21	0.949	49.36	46.42	46.27	47.79	42.47	170.13	13	-5.31	0.671	0.83	-33.85	-100.00	-5.31	52.55	-1.63	
168.42	0.925	48.01	45.30	44.66	47.02	39.57	168.37	13	-9.17	0.708	-0.45	-34.82	-100.00	-9.62	52.37	-5.35	
168.42	0.918	47.09	44.05	44.10	46.12	37.20	166.63	13	-6.83	0.719	-0.29	-34.64	-100.00	-7.12	52.19	-9.81	
164.95	0.955	43.15	40.70	39.49	40.97	36.85	164.91	13	-1.91	0.645	1.22	-40.87	-100.00	-1.91	52.01	-17.88	
163.27	0.946	39.88	38.04	35.27	36.38	36.47	163.20	13	4.27	0.693	2.20	-42.84	-100.00	4.27	51.83	-17.75	
161.62	0.974	37.43	36.90	27.99	29.18	36.51	161.61	12	11.81	0.512	3.58	-41.99	-100.00	11.81	51.66	-18.81	
160.00	1.006	37.39	37.26	21.85	23.63	37.12	159.94	13	17.35	0.634	3.74	-52.54	-100.00	17.35	51.48	-20.93	
160.00	0.973	36.94	36.82	21.15	21.23	36.74	158.37	13	17.97	0.622	3.70	-54.38	-100.00	17.97	51.31	-28.06	
156.86	0.982	36.36	36.23	21.10	19.82	36.16	155.29	13	21.10	0.630	4.62	-56.16	-100.00	21.10	50.97	-32.50	
153.85	0.954	35.06	34.85	21.64	17.64	34.81	152.36	13	27.46	0.574	7.41	-55.89	-100.00	27.46	50.64	-10000	
150.94	0.913	33.23	32.76	23.29	17.34	32.68	144.14	13	25.86	0.529	7.26	-54.44	-100.00	25.86	49.68	-10000	
148.15	0.844	30.14	29.17	22.99	16.35	29.01	-10000	0	22.75	0.551	8.48	-56.27	-100.00	22.75	-10000	-10000	
149.53	0.594	26.67	23.86	23.39	24.15	-10000	-10000	1	17.84	0.576	13.59	-49.46	-100.00	17.84	-10000	-10000	
152.38	0.490	31.56	21.70	31.07	24.48	19.15	-10000	1	2.68	0.518	12.85	-46.90	-100.00	2.68	-10000	-10000	
156.86	0.361	41.80	28.90	41.57	35.72	13.41	-10000	0	-16.42	0.601	8.35	-38.95	-100.00	-16.42	-10000	-10000	
-10000	-10000	47.88	29.82	47.81	43.27	-10000	-10000	0	-29.01	0.541	-2.26	-28.96	-100.00	-32.37	-10000	-10000	
50.00	0.847	53.45	33.62	53.40	48.21	7.84	-10000	0	-35.33	0.523	-4.49	-23.35	-100.00	-43.72	-10000	-10000	
60.61	0.548	54.97	36.19	54.92	50.84	-10000	-10000	0	-34.07	0.591	-6.11	-23.40	0.34	-40.18	-10000	-10000	
51.45	0.594	52.64	40.82	52.35	48.84	11.57	-10000	0	-31.60	0.510	-2.30	-22.26	0.44	-36.20	-10000	-10000	
-10000	-10000	46.47	36.90	45.96	42.63	-10000	-10000	0	-21.13	0.489	5.24	-27.74	-100.00	-21.13	-10000	-10000	
145.45	0.725	40.29	34.93	38.79	37.38	29.98	145.40	12	-5.18	0.440	-0.96	-31.40	0.32	-6.14	49.83	-10000	
142.86	0.844	38.61	36.48	34.50	36.18	33.97	136.68	13	4.15	0.702	-5.29	-43.56	-100.00	-1.14	48.76	-10000	
136.75	0.876	37.94	36.59	32.21	34.50	34.87	134.41	13	3.79	0.738	-5.96	-47.47	-100.00	-2.17	48.47	-41.42	
134.45	0.863	36.25	35.27	29.26	31.51	33.96	132.18	13	4.34	0.772	-3.77	-52.88	-100.00	0.57	48.18	-36.93	
130.08	0.776	34.91	34.06	27.37	28.73	33.31	130.06	13	8.38	0.780	-2.53	-56.28	-100.00	5.85	47.90	-28.26	
128.00	0.785	33.74	32.90	26.17	25.79	32.52	127.97	12	10.83	0.691	-3.01	-53.32	-100.00	7.83	47.62	-27.84	
126.98	0.839	33.88	32.82	27.23	26.36	32.51	125.92	13	12.47	0.690	-5.37	-52.69	-100.00	7.09	47.34	-26.14	
125.00	0.783	33.05	32.14	25.78	25.14	31.84	123.97	12	13.03	0.679	-7.23	-53.30	-100.00	5.80	47.07	-26.00	
122.14	0.653	32.74	31.70	25.98	26.84	31.03	122.12	12	9.88	0.666	-8.36	-50.92	-100.00	1.51	46.81	-25.93	
121.21	0.664	32.73	31.71	25.84	25.47	31.22	121.21	12	11.06	0.605	-9.04	-49.37	-100.00	2.02	46.68	-25.95	
119.40	0.667	32.90	31.98	25.64	24.97	31.71	118.51	12	13.66	0.617	-10.23	-50.41	-100.00	3.43	46.29	-26.15	
116.79	0.591	32.35	31.57	24.32	23.90	31.32	116.74	12	12.77	0.504	-10.80	-46.99	-100.00	1.97	46.03	-25.22	
115.11	0.646	32.52	31.49	25.68	25.36	31.30	115.07	12	10.19	0.624	-9.59	-50.34	-100.00	0.60	45.78	-22.00	
113.48	0.747	32.02	30.89	25.56	25.86	30.42	113.42	12	8.87	0.528	-5.64	-45.89	-100.00	3.23	45.53	-17.21	
112.68	0.721	31.38	30.47	24.01	24.71	29.88	112.64	12	8.51	0.557	-5.12	-48.14	-100.00	3.39	45.41	-13.46	
